"province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","pc_code","pc_name_eng","pc_name_dari","prelim_results_reporting","final_results_reporting","ps_planned_count","ps_prelim_reporting_count","ps_final_reporting_count","ps_male","ps_fem","ps_kuchi","est_voters","access_notes"
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101105","Qambar Bene Hasham Sallon, Afshar Darulaman","صالون قمبر بنی ھاشم، افشار دارالامان","YES","YES",3,3,3,2,1,0,1500,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101106","Masjid Amirul Momenen  which is located in Naw Abad Qalae","مسجد اميرالمومنين، نوآباد قلعه جبارخان","YES","YES",5,5,3,3,2,0,2900,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101107","now abad qala jabar khan,azarat rasool masque","نو آباد قلعه جبار خان, مسجد حضرت رسول","YES","YES",5,5,3,3,2,0,2900,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101108","sar aab,sar aab girls school","سر آسياب, ليسه نسوان سر آسياب","YES","YES",13,13,13,9,4,0,7200,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101109","Institute","انستيتيوت","YES","YES",12,12,12,8,4,0,7200,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101110","Literacy School of Gulkhana, Qala-e-Ali Mardan Area.","مکتب سواد آموزی گلخانه، قلعه علی مردان","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101111","alowdin,jafarya masque","علاوالدين, مسجد جعفريه","YES","YES",6,6,6,4,2,0,2900,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101112","darlaman,tobarcloze institute","دارالامان, انستيتيوت توبرکلوز","YES","YES",6,6,6,4,2,0,3400,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101113","qala ayenullah,baqiralalom islamic school","قلعه عين الله, مدرسه باقرالعلوم","YES","YES",6,6,6,4,2,0,3400,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101114","pol sokhta,abozar ghafari masque","پل سوخته, مسجد ابو زر غفاري","YES","YES",5,5,5,3,2,0,2900,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101115","Syed Ismail Balkhi , Qala-e-Shada.","مکتب سيد اسماعيل بلخی، قلعه شاده","YES","YES",7,7,7,5,2,0,3900,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101116","pol wahdat, wahadat masque","پل وحدت, مسجد وحدت","YES","YES",4,4,4,2,2,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101117","pol wahdat,takya khana wahdat","پل وحدت, تکيه خانه وحدت","YES","YES",3,3,3,2,1,0,1500,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101118","qala shadah,amulbanin sacandary school","قلعه شاده, مکتب متوسطه ام البنين","YES","YES",11,11,11,7,4,0,6300,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101119","markaz nahia 6th,markaz nahia 6th,","مرکز ناحيه ششم, مرکز ناحيه ششم","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101120","karti 3 ,abdulghani mustaghni high school","کارته سه, ليسه عبدالغني مستغني","YES","YES",12,12,12,8,4,0,6800,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101121","karti 3 ,dakhshana high school","کارته سه, ليسه دخشانه","YES","YES",8,6,6,5,3,0,4800,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101122","karti 3 ,muhammadia masque","کارته سه, مسجد محمديه","YES","YES",5,5,5,3,2,0,2900,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101123","qala wazir,madrasa rasaalat","قلعه وزير, مدرسه رسالت","YES","YES",7,7,5,5,2,0,3800,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-06","KABUL NAHIA 06","کابل ناحيه 06","YES","0101124","Masjid Safid","مسجد سفيد","YES","NO",4,4,NA,2,2,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101125","chahalsitoon raod,khoshalkhan high school","سرک چھلستون, ليسه خوشحال خان","YES","YES",9,1,1,7,2,0,4900,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101126","baini pol hasan wa deh dana,mihrabudin sacandary school","بين پل حسن و ده دانا, مکتب متوسطه محراب الدين","YES","YES",12,12,12,8,4,0,6500,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101127","tani kot,technical institute","تني کوت, انستيتيوت تخنيکي","YES","YES",9,9,9,6,3,0,4900,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101128","Faizani Sahib Primary School.","مکتب ابتدايه فيضانی صاحب","YES","YES",9,9,9,6,3,0,5400,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101129","tani kot,ghazi adi girls school","تني کوت, ليسه نسوان غازي ادي","YES","YES",8,8,8,5,3,0,4400,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101130","bagh rayees,sultan razia girls school","باغ رييس, ليسه نسوان سلطان راضيه","YES","YES",9,9,9,5,4,0,4900,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101131","family haaye rishkhor,family haaye rishkhor high school","فاميلي ھاي ريش خور, ليسه فاميلي ھاي ريش خور","YES","YES",9,9,9,6,3,0,5000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101132","darlaman road,habibya high school","سرک دارالامان, ليسه حبيبيه","YES","YES",9,9,9,6,3,0,5000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101133","ayob khan mina,ayob khan masque","ايوب خان مينه, مسجد ايوب خان","YES","YES",3,3,3,2,1,0,1500,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101134","qala afshar,ghzi abdullah high school","قلعه اقشار, ليسه غازي عبدالله","YES","YES",6,6,6,4,2,0,3600,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101135","9 borja chahlsiton,chahal siton high school","نه برجه چھلستون, ليسه نسوان چھلستون","YES","YES",7,7,7,4,3,0,4200,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101136","Chenee Sazi factory, Breshna Kot, Wasel Abad village","شرکت چينی سازی، برشنا کوت، قريه واصل ابدال","YES","YES",3,3,3,2,1,0,1500,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101137","Reshkhor Primary School.","مکتب ابتدايه ريشخور","YES","YES",6,6,6,4,2,0,3200,"ڼژدی ورته دوه نور مرکزونه شته دی"
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101138","guzargha, guzargha girls school","گذر گاه, ليسه نسوان گذرگاه","YES","YES",7,7,7,4,3,0,3600,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101139","wasal abad,omara khan high school","واصل آباد, ليسه عمرا خان","YES","YES",7,7,7,5,2,0,3700,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101140","baghi rayes,aymani high school","باغ رييس, ليسه نسوان ايميني","YES","YES",7,7,7,4,3,0,3700,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101141","deh dana,deh dana high school","ده دانا, ليسه نسوان ده دانا","YES","YES",10,10,10,6,4,0,5400,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101142","chahalsitoon vilage,eid gah masque","قريه چھلستون, مسجد عيد گاه","YES","YES",3,3,3,2,1,0,1500,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101143","aqaa ali shams cahalsitoon,sacandary aqaa ali shams school","آقا علي شمس چھلستون, مکتب متوسطه آقا علي شمس","YES","YES",11,11,11,7,4,0,6500,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101144","private house","منزل شخصی","YES","YES",4,4,4,2,2,0,2100,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-07","KABUL NAHIA 07","کابل ناحيه 07","YES","0101145","Mohammadia Masjid located in Jai Rayes area.","مسجد محمديه، جای رئيس","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101146","qalacha,abdulhai habibi high school","قلاچه, ليسه عبدالحي حبيبي","YES","YES",12,12,12,8,4,0,6800,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101147","sari tapa karti now,sayed noor muhammad shah mina sacandar","سر تپه کارته نو, مکتب متوسطه سيد نور محمد شاه مينه","YES","YES",10,10,10,5,3,2,5500,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101148","baghcha sayeed,qala hashmat khan sac school","باغچه سعيد, مکتب متوسطه قلعه حشمت خان","YES","YES",10,10,10,5,3,2,5900,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101149","sarak 3 karti now,sayed noor muhammad shah mina high scho","سرک سه کارته نو, ليسه سيد نور محمد شاه مينه","YES","YES",6,6,6,4,2,0,3600,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101150","raod13 karti now,totya sacandary school","سرک ١٣ کارته نو, مکتب متوسطه توتيا","YES","YES",11,11,11,7,4,0,6500,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101151","200 family,rahman mina sacandary school","دوصد قاميلي, مکتب متوسطه رحمن مينه","YES","YES",10,10,10,5,3,2,6000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101152","parozha E rahman mina,abdulrahman pazhwakschool","پروژه E رحمن مينه, مکتب عبدالرحمن پژواک","YES","YES",7,7,7,4,3,0,3800,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101153","raod 3 rahman mina,sayed noor muhammad sha mina sacanda","سرک سه رحمن مينه, مکتب متوسطه سيد نور محمد شاه مينه","YES","YES",7,7,7,4,3,0,3800,"ڼژدی ورته دوه نور مرکزونه شته دی"
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101154","Shahrak-e-Telayee Masjid","مسجد شھرک طلايی","YES","YES",5,5,5,3,2,0,2700,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101155","etifaq masque,aamina fedawy girls high scool","مسجد اتفاق, ليسه نسوان آمينه فدوي","YES","YES",9,9,9,5,4,0,5000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101156","first raod shahshaheed,teacher bitaab high school","سرک اول شاه شھيد, ليسه استاد بيتاب","YES","YES",8,8,8,4,2,2,4400,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101157","karti now,muhammdia masqu","کارته نو, مسجد محمديه","YES","YES",4,4,4,2,2,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101158","karti now,ahmady masque","کارته نو, مسجد احمدي","YES","YES",4,4,4,2,2,0,2200,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101159","karti now,zakhail haa masque","کارته نو, مسجد زاخيل ھا","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101160","karti now,osman ghani masque","کارته نو, مسجد عثمان غني","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101161","karti now,omar farooq masque","کارته نو, مسجد عمر فاروق","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101162","etifaq masque,aamina fedawy girls high scool","کارته نو, مسجد سرک اول","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101163","Qandahari Ha Masjid","مسجد قندھاری ھا","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101164","qalacha,qala now masque","قلعچه, مسجد قلعه نو","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101165","aab rasaani,ghows azam dastagir masque","آب رساني, مسحد غوث اعظم دستگير","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101166","etifaq masque,etifaq masque,","مسجد اتفاق, مسجد اتفاق","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101167","shah shaheed,tapa balkh masque","شاه شھيد, مسجد تپه بلخ","YES","YES",4,4,4,3,1,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101168","Abdul Qadir Jialani","عبد القادر جيلانی","YES","YES",5,5,5,3,2,0,2700,"ڼژدی ورته دوه نور مرکزونه شته دی"
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101169","Abdul Rahim Ghaforzi Masjid","مسجد عبدالرحيم غفورزی","YES","YES",7,7,7,5,2,0,3800,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101170","rahman mina,rahman mina girls high school","رحمن مينه, ليسه نسوان رحمن مينه","YES","YES",7,7,7,5,2,0,4100,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101171","shah shaheed khas,shahshaheed khas sacandary school","شاه شھيد خاص, مکتب متوسطه شاه شھيد خاص","YES","YES",8,8,8,5,3,0,4400,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101172","raod 3 karti now,hakim sanayee masque","سرک سه کارته نو, مسجد حکيم سنايي","YES","YES",4,4,4,2,2,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101173","qalacha, ranga masque","قلعچه, مسجد رنگه","YES","YES",4,4,4,2,2,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101174","part B rahman mina,shikh najmudin ahond zada masque","قسمت B رحمن مينه, مسجد شيخ نجم الدين اخوندزاده","YES","YES",3,3,3,2,1,0,1500,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-08","KABUL NAHIA 08","کابل ناحيه 08","YES","0101175","2nd Usman Ghani Masjid ,Sarake Naw","مسجد دوم عثمان غنی، سرک نو","YES","YES",4,4,4,2,2,0,2000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-09","KABUL NAHIA 09","کابل ناحيه 09","YES","0101176","hood khail,hood khail high school","ليسه عالی ھودخيل","YES","YES",9,9,5,5,2,2,5000,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-09","KABUL NAHIA 09","کابل ناحيه 09","YES","0101177","khwaja rawash,khwaja rawash sacandary school","خواجه رواش, مکتب متوسطه خواجه رواش","YES","YES",3,3,3,2,1,0,1500,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-09","KABUL NAHIA 09","کابل ناحيه 09","YES","0101178","makroryan,hazarat muhammad mustafa masque","مکروريان, مسجد حضرت محمد مصطفي","YES","YES",4,4,4,3,1,0,2200,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-09","KABUL NAHIA 09","کابل ناحيه 09","YES","0101179","Department of Construction, makroryan,3,4","رياست بنايی، مکروريان                                                        3،4","YES","YES",4,4,4,3,1,0,2200,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-09","KABUL NAHIA 09","کابل ناحيه 09","YES","0101180","makroryan 3,bibi mahrow sacandary school","مکروريان سوم, مکتب متوسطه بيبي مھرو","YES","YES",5,5,5,3,2,0,2700,NA
"01","KABUL","کابل","0101","KABUL","کابل","0101-09","KABUL NAHIA 09","کابل ناحيه 09","YES","0101181","Haji Abdul Qadir.","حاجی عبدالقدير","YES","YES",7,7,7,5,2,0,3700,NA
