"province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","pc_code","pc_name_eng","pc_name_dari","pc_name_pashto","pc_location_eng","pc_location_dari","pc_location_pashto","planned_2019","prelim_results_2019","planned_ps_count_2019","prelim_reporting_ps_count_2019","incomplete_ps_reporting","planned_2018","prelim_results_2018","final_results_2018","prelim_ps_count_2018","final_ps_count_2018","vr_topup_location","vr_final_total_19","vr_final_male_19","vr_final_fem_19","vr_final_kuchi_19","vr_prelim_total_19","vr_prelim_male_19","vr_prelim_fem_19","vr_prelim_kuchi_19","vr_prelim_sikh_19","vr_final_total_18","vr_final_male_18","vr_final_fem_18","vr_final_kuchi_18","vr_final_sikh_18","vr_prelim_total_18"
"07","LAGHMAN","0704","ALINGAR","علینگار","0704","ALINGAR","علینگار","NO","0704098","Salab Sufla School","دسالاب سفلا ښوونځی","دسالاب سفلا ښوونځی","Salab","سالاب","سالاب","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07","LAGHMAN","0704","ALINGAR","علینگار","0704","ALINGAR","علینگار","NO","0704099","Kachoor School","د کچور ښوونځی","د کچور ښوونځی","Kachoor","کچور","کچور","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07","LAGHMAN","0704","ALINGAR","علینگار","0704","ALINGAR","علینگار","NO","0704100","The vacant block ay Alajeegar village","دالاجيګرپه کلي کې چاردېواري","دالاجيګرپه کلي کې چاردېواري","Alajeegar","الاجیګر","الاجیګر","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07","LAGHMAN","0704","ALINGAR","علینگار","0704","ALINGAR","علینگار","NO","0704101","Eng. Sher Mohammad High School and Girls School","دانجنیرشېرمحمد لېسه اودنجونوښوونځی","دانجنیرشېرمحمد لېسه اودنجونوښوونځی","Alingar Markaz (Alingar Center)","علينګار مرکز","علينګار مرکز","YES","YES",10,10,"NO","YES","YES","YES",7,7,"YES",3669,2955,714,12,3500,2851,639,10,0,3496,2848,638,10,0,3684
"07","LAGHMAN","0704","ALINGAR","علینگار","0704","ALINGAR","علینگار","NO","0704102","Sakhra village Mosque","د سخرې دکلي جومات","د سخرې دکلي جومات","Sakhra","سخره","سخره","YES","YES",3,3,"NO","YES","YES","YES",3,3,"NO",1035,800,235,6,1013,784,223,6,0,1004,775,223,6,0,1080
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705103","Zar Kamar School","د زرکمر ښوونځی","د زرکمر ښوونځی","Mandol","مندول","مندول","YES","YES",4,4,"NO","YES","YES","YES",3,3,"NO",1188,955,233,35,1165,916,219,30,0,1173,924,219,30,0,1230
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705104","Norrah Village Mosque","نوړه کلي جومات","نوړه کلي جومات","Noorrah Kalai","نوړه کلی","نوړه کلی","YES","YES",3,1,"YES","YES","YES","YES",2,2,"NO",643,521,122,1,99,78,21,0,0,98,77,21,0,0,678
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705105","Dawlat Shah Mosque","دولت شاه مسجد","دولت شاه مسجد","Khas Dawlat Shah Markaz","خاص دولت شاه مرکز","خاص دولت شاه مرکز","YES","NO",2,NA,NA,"YES","YES","YES",2,2,"YES",550,334,216,1,526,319,207,0,0,525,318,207,0,0,570
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705106","Afghan Colony School","افغان کالونی ښوونځي","افغان کالونی ښوونځي","Afghan Colony","افغان کالونی","افغان کالونی","YES","YES",3,2,"YES","YES","YES","YES",3,3,"NO",913,741,172,1,838,671,166,1,0,847,680,166,1,0,882
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705107","Darrah Bagh Village Mosque","د دړه باغ دکلي جومات","د دړه باغ دکلي جومات","Darrah Bagh","دړه باغ","دړه باغ","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705108","Wais Mosque","ویس جومات","ویس جومات","Wais Seema Dawlat Shah","ویس سيمه دولت شاه","ویس سيمه دولت شاه","YES","YES",3,2,"YES","YES","YES","YES",2,2,"NO",970,735,235,0,886,536,350,0,0,905,669,236,0,0,978
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705109","Mosque","مسجد","مسجد","Gadyalah","ګډياله","ګډياله","YES","NO",2,NA,NA,"YES","NO","NO",NA,NA,"NO",378,295,83,0,945,807,134,4,0,360,278,82,0,0,384
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705110","Tambalai Mosque","د تمبلې جومات","د تمبلې جومات","Tanbalah","تنبله","تنبله","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705111","Mosque","مسجد","مسجد","Kasheedor","کشيدور","کشيدور","YES","NO",3,NA,NA,"YES","NO","NO",NA,NA,"NO",612,533,79,4,NA,NA,NA,NA,NA,569,515,50,4,0,666
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705112","New Bala Deh School","نيو بالادي مکتب","نيو بالادي مکتب","New Bala Deh","نیو بالادی","نیو بالادی","YES","NO",4,NA,NA,"YES","NO","NO",NA,NA,"NO",999,876,123,99,971,754,117,100,0,970,753,117,100,0,1056
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705113","Keel Mosque","د کېل جومات","د کېل جومات","Keel","کیل","کیل","YES","NO",4,NA,NA,"YES","NO","NO",NA,NA,"NO",1139,706,433,0,1057,610,447,0,0,1041,599,442,0,0,1116
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705114","Neel Khan Mosque","د نيل خان جومات","د نيل خان جومات","Neel Khan","نیل خان","نیل خان","YES","NO",4,NA,NA,"YES","NO","NO",NA,NA,"NO",899,896,3,0,873,873,0,0,0,880,880,0,0,0,948
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705115","Do Gulan village Mosque","د دوګلان دکلي جومات","د دوګلان دکلي جومات","Du Gulan","دوګلان","دوګلان","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705116","Karak Mosque","د کاراک جومات","د کاراک جومات","Karak","کاراک","کاراک","YES","NO",5,NA,NA,"YES","NO","NO",NA,NA,"NO",1636,886,750,0,1523,784,739,0,0,1518,780,738,0,0,1602
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705117","Chashdar School","چاشدار مکتب","چاشدار مکتب","Chashdar","چاشدار","چاشدار","YES","NO",2,NA,NA,"YES","NO","NO",NA,NA,"NO",397,269,128,0,309,309,0,0,0,307,179,128,0,0,420
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705118","Sang Peetak School","دسنګ پیتک مکتب","دسنګ پیتک مکتب","Sang Peetak","سنګ پیتک","سنګ پیتک","YES","NO",2,NA,NA,"YES","NO","NO",NA,NA,"NO",717,390,327,0,687,374,313,0,0,691,377,314,0,0,744
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705119","Peetak Mosque","د پیتک جومات","د پیتک جومات","Peetak","پیتک","پیتک","YES","NO",5,NA,NA,"YES","NO","NO",NA,NA,"NO",1531,1071,460,1,1491,1047,443,1,0,1485,1041,443,1,0,1608
"07","LAGHMAN","0705","DAWLATSHAH","دولت شاه","0705","DAWLATSHAH","دولت شاه","NO","0705120","Gamandook Mosque","د ګمنډوک جومات","د ګمنډوک جومات","Gamandok","ګمنډوک","ګمنډوک","YES","NO",2,NA,NA,"YES","NO","NO",NA,NA,"NO",502,393,109,0,490,380,110,0,0,498,388,110,0,0,516
"07","LAGHMAN","0706","BAD PAKH","بادپښ","0706","BAD PAKH","بادپښ","NO","0706121","Agriculture Department’s Building","تامیر زرعت","تامیر زرعت","Woleswali (DISTRICT)","ولسوالی","ولسوالی","YES","YES",3,2,"YES","YES","YES","YES",2,2,"YES",536,525,11,0,499,492,7,0,0,495,489,6,0,0,552
"07","LAGHMAN","0706","BAD PAKH","بادپښ","0706","BAD PAKH","بادپښ","NO","0706122","Akhundzada village Mosque","داخونزادګانو دکلي جومات","داخونزادګانو دکلي جومات","Mehtarlam","مهترلام","مهترلام","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07","LAGHMAN","0706","BAD PAKH","بادپښ","0706","BAD PAKH","بادپښ","NO","0706123","Garroch village Mosque","دګړوچ دکلي جومات","دګړوچ دکلي جومات","Mehtarlam","مهترلام","مهترلام","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801001","Marshal Fahim Mosque","مسجد مارشال فهیم","مسجد مارشال فهیم","Markaz Welayat (Province Center), Bazarak","مرکزولایت،بازارک","مرکزولایت،بازارک","YES","YES",9,9,"NO","YES","YES","YES",6,6,"YES",2953,2127,826,1,2813,2056,756,1,0,2794,2040,753,1,0,2964
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801002","Khaniz Mosque","مسجد خانیز","مسجد خانیز","Khaniz","خانیز","خانیز","YES","YES",3,3,"NO","YES","YES","YES",3,3,"NO",982,756,226,0,948,738,210,0,0,944,735,209,0,0,1018
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801003","Khaniz Jame Madrassah","مدرسه جامع خانیز","مدرسه جامع خانیز","Khaniz","خانیز","خانیز","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",1010,797,213,1,962,775,187,0,0,962,774,188,0,0,1078
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801004","Deh Talkha Mosque","مسجد ده تلخه","مسجد ده تلخه","Talkha","تلخه","تلخه","YES","YES",4,4,"NO","YES","YES","YES",3,3,"NO",1244,797,447,0,1197,760,437,0,0,1194,758,436,0,0,1293
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801005","Bazarak High School","لیسه بازارک","لیسه بازارک","Bazarak","بازارک","بازارک","YES","YES",6,6,"NO","YES","YES","YES",4,4,"NO",2042,1417,625,1,1891,1324,566,1,0,1889,1323,565,1,0,2134
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801006","Koh E Manjhor Secondary School","مکتب متوسطه کوه منجهور","مکتب متوسطه کوه منجهور","Dashtak","دشتک","دشتک","YES","YES",3,2,"YES","YES","YES","YES",2,2,"NO",732,543,189,0,708,529,179,0,0,711,532,179,0,0,763
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801007","Malsia Secondary School","مکتب متوسط ملسیه","مکتب متوسط ملسیه","Malsapah","ملسپه","ملسپه","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",1143,608,535,1,1117,587,529,1,0,1115,585,529,1,0,1194
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801008","Badqul Jame Mosque","مسجد جامع بادقول","مسجد جامع بادقول","Badqul","بادقول","بادقول","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",508,323,185,0,487,310,177,0,0,484,307,177,0,0,535
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801009","Sangana Jame Mosque","مسجد جامع سنگانه","مسجد جامع سنگانه","Sanganah","سنگانه","سنگانه","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",395,224,171,0,387,219,168,0,0,385,217,168,0,0,437
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801010","Baharak Jame Mosque","مسجد جامع بهارک","مسجد جامع بهارک","Baharak","بهارک","بهارک","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",496,338,158,1,463,319,143,1,0,466,322,143,1,0,504
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801011","Parendah Secondary School","مکتب متوسطه پارنده","مکتب متوسطه پارنده","Qaltari","قلتری","قلتری","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",824,467,357,0,832,476,356,0,0,818,463,355,0,0,879
"08","PANJSHIR","0801","BAZARAK","بازارک","0801","BAZARAK","بازارک","YES","0801018","Kandah School","مکتب کنده","مکتب کنده","Kandah Wagot","کنده وگوت","کنده وگوت","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",910,585,325,0,892,571,321,0,0,894,575,319,0,0,927
"08","PANJSHIR","0802","RUKHA","رخه","0802","RUKHA","رخه","NO","0802012","Hesarak Mosque","مسجد حصارک","مسجد حصارک","Hesarak","حصارک","حصارک","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",788,406,382,0,745,369,376,0,0,753,377,376,0,0,804
"08","PANJSHIR","0802","RUKHA","رخه","0802","RUKHA","رخه","NO","0802013","Marshetan Mosque","مسجد مرشتان","مسجد مرشتان","Marshatan","مرشتان","مرشتان","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",591,424,167,0,570,406,164,0,0,574,409,165,0,0,607
"08","PANJSHIR","0802","RUKHA","رخه","0802","RUKHA","رخه","NO","0802014","Darkhil Mosque","مسجد درخیل","مسجد درخیل","Darkhil","درخیل","درخیل","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",545,295,250,0,516,269,247,0,0,519,274,245,0,0,561
"08","PANJSHIR","0802","RUKHA","رخه","0802","RUKHA","رخه","NO","0802015","Qabezan Girls High School","لیسه نسوان قابضان","لیسه نسوان قابضان","Qabezan","قابضان","قابضان","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",1160,531,629,0,1085,488,597,0,0,1115,513,602,0,0,1176
"08","PANJSHIR","0802","RUKHA","رخه","0802","RUKHA","رخه","NO","0802016","Dakah Girls Secondary School","لیسه ذکور رخه","لیسه ذکور رخه","Shiekhan","شیخان","شیخان","YES","YES",4,4,"NO","YES","YES","YES",3,3,"YES",1060,832,228,0,902,707,195,0,0,919,721,198,0,0,1023
"08","PANJSHIR","0802","RUKHA","رخه","0802","RUKHA","رخه","NO","0802017","Dakah Girls Secondary School","مکتب متوسطه دخترانه داکه","مکتب متوسطه دخترانه داکه","Dakah","داکه","داکه","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",782,427,355,0,725,393,332,0,0,722,392,330,0,0,804
"08","PANJSHIR","0802","RUKHA","رخه","0802","RUKHA","رخه","NO","0802018","Kandah School","مکتب کنده","مکتب کنده","Kandah Wagot","کنده وگوت","کنده وگوت","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08","PANJSHIR","0802","RUKHA","رخه","0802","RUKHA","رخه","NO","0802019","Pyawesht Girls High School","لیسه نسوان پیاوشت","لیسه نسوان پیاوشت","Pyawesht","پیاوشت","پیاوشت","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",660,384,276,0,614,353,261,0,0,626,366,260,0,0,708
"08","PANJSHIR","0802","RUKHA","رخه","0802","RUKHA","رخه","NO","0802020","Chamalwerdah Primary School","مکتب ابتدائیه چمالورده","مکتب ابتدائیه چمالورده","Do Shakh Chaldoorah","دوشاخ چمالورده","دوشاخ چمالورده","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",450,227,223,0,434,209,225,0,0,444,217,227,0,0,468
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803021","Khwajah Farhad Wali Primary School","مکتب ابتدایه خواجه فرهاد ولی","مکتب ابتدایه خواجه فرهاد ولی","Khwajah Abdullah Khil","خواجه عبدالله خیل","خواجه عبدالله خیل","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",868,508,360,0,874,515,359,0,0,870,511,359,0,0,924
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803022","Abdullah Khil Girls School","مکتب نسوان عبدالله خیل","مکتب نسوان عبدالله خیل","Marjan Abdullah Khil","مرجان عبدالله خیل","مرجان عبدالله خیل","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",606,327,279,1,596,310,285,1,0,606,318,287,1,0,642
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803023","Malik Mirza e Shaheed School","مکتب ملک مرزای شهید","مکتب ملک مرزای شهید","Bazar Abdullah Khil","بازار عبدالله خیل","بازار عبدالله خیل","YES","YES",6,6,"NO","YES","YES","YES",4,4,"NO",1815,999,816,1,1676,897,778,1,0,1675,899,775,1,0,1858
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803024","Tund Khu School","مکتب تند خو","مکتب تند خو","Tundkhu","تند خو","تند خو","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",971,511,460,0,479,479,0,0,0,481,481,0,0,0,993
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803025","Tariq School","مکتب طارق","مکتب طارق","Pamir Pasgaran","پامیر پسگران","پامیر پسگران","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",261,151,110,0,245,139,106,0,0,251,144,107,0,0,265
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803026","Pasgaran School","مکتب پسگران","مکتب پسگران","Pasgaran","پسگران","پسگران","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",581,343,238,0,564,330,234,0,0,578,343,235,0,0,620
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803027","Keraman Religious Madrassah","مدرسه دینی کرامان","مدرسه دینی کرامان","Keraman","کرامان","کرامان","YES","YES",2,2,"NO","YES","YES","YES",2,2,"YES",535,335,200,0,511,316,195,0,0,506,311,195,0,0,531
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803028","Keraman","لیسه نسوان کرامان","لیسه نسوان کرامان","Keraman","کرامان","کرامان","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",307,163,144,0,290,155,135,0,0,296,160,136,0,0,333
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803029","Askanyaz Mosque","مسجد اسکنیاز","مسجد اسکنیاز","Askanyaz","اسکنیاز","اسکنیاز","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",386,194,192,0,368,185,183,0,0,365,183,182,0,0,415
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803030","Dahan Sakh Mosque","مسجد دهن سخ","مسجد دهن سخ","Maleemah","ملیمه","ملیمه","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",697,350,347,0,666,323,343,0,0,683,337,346,0,0,720
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803031","Usman Ghani Primary School","مکتب ابتدایه عثمان غنی","مکتب ابتدایه عثمان غنی","Pujawah","پوجاوه","پوجاوه","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",289,120,169,0,282,118,164,0,0,284,119,165,0,0,300
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803032","Khwajah Abdul Azi Girls Secondary School","مکتب متوسطه نسوان خواجه عبدالعزی","مکتب متوسطه نسوان خواجه عبدالعزی","Pujawah","پوجاوه","پوجاوه","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",965,505,460,1,937,475,461,1,0,949,487,461,1,0,1020
"08","PANJSHIR","0803","DARA","دره","0803","DARA","دره","NO","0803033","Tambanah Girls High School","مکتب نسوان تمبنه","مکتب نسوان تمبنه","Tambanah","تمبنه","تمبنه","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",818,481,337,1,800,468,331,1,0,806,474,331,1,0,852
"08","PANJSHIR","0804","KHENJ (HESAE AWAL)","حصه اول خنج","0804","KHENJ (HESAE AWAL)","حصه اول خنج","NO","0804034","Marshal Mohammad Qaseem Fahim Darul Uloom","دارالعلوم مارشال محمد قسیم فهیم","دارالعلوم مارشال محمد قسیم فهیم","omarz","عمرز","عمرز","YES","YES",4,4,"NO","YES","YES","YES",3,3,"NO",1275,728,547,2,1227,698,527,2,0,1234,704,528,2,0,1308
"08","PANJSHIR","0804","KHENJ (HESAE AWAL)","حصه اول خنج","0804","KHENJ (HESAE AWAL)","حصه اول خنج","NO","0804035","Shabah Boys High School","لیسه ذکورشابه","لیسه ذکورشابه","Omarz","عمرز","عمرز","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",771,466,305,0,744,447,297,0,0,749,451,298,0,0,786
"08","PANJSHIR","0804","KHENJ (HESAE AWAL)","حصه اول خنج","0804","KHENJ (HESAE AWAL)","حصه اول خنج","NO","0804036","Hanafi Zanah School","مکتب حنفی زنه","مکتب حنفی زنه","omarz","عمرز","عمرز","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",688,414,274,0,657,401,256,0,0,664,407,257,0,0,720
