"province_code","pc_code","ps_code","ps_type","audit_or_recount","prelim_results_reporting","ps_invalidated","ps_open"
"03","0301002","0301002-11","F","NO","YES",NA,"YES"
"03","0301002","0301002-12","F","NO","YES",NA,"YES"
"03","0301002","0301002-13","F","NO","YES",NA,"YES"
"03","0301003","0301003-01","M","NO","YES",NA,"YES"
"03","0301003","0301003-02","M","NO","YES",NA,"YES"
"03","0301003","0301003-03","M","NO","YES",NA,"YES"
"03","0301003","0301003-04","M","NO","YES",NA,"YES"
"03","0301003","0301003-05","M","NO","YES",NA,"YES"
"03","0301003","0301003-06","M","NO","YES",NA,"YES"
"03","0301003","0301003-07","M","NO","YES",NA,"YES"
"03","0301003","0301003-08","F","NO","YES",NA,"YES"
"03","0301003","0301003-09","F","NO","YES",NA,"YES"
"03","0301003","0301003-10","F","NO","YES",NA,"YES"
"03","0301003","0301003-11","F","NO","YES",NA,"YES"
"03","0301004","0301004-01","M","NO","YES",NA,"YES"
"03","0301004","0301004-02","M","NO","YES",NA,"YES"
"03","0301004","0301004-03","M","NO","YES",NA,"YES"
"03","0301004","0301004-04","M","NO","YES",NA,"YES"
"03","0301004","0301004-05","F","NO","YES",NA,"YES"
"03","0301004","0301004-06","F","NO","YES",NA,"YES"
"03","0301005","0301005-01","M","NO","YES",NA,"YES"
"03","0301005","0301005-02","F","NO","YES",NA,"YES"
"03","0301006","0301006-01","M","NO","YES",NA,"YES"
"03","0301006","0301006-02","M","NO","YES",NA,"YES"
"03","0301006","0301006-03","M","NO","YES",NA,"YES"
"03","0301006","0301006-04","F","NO","YES",NA,"YES"
"03","0301007","0301007-01","M","NO","YES",NA,"YES"
"03","0301007","0301007-02","M","NO","YES",NA,"YES"
"03","0301007","0301007-03","M","NO","YES",NA,"YES"
"03","0301007","0301007-04","M","NO","YES",NA,"YES"
"03","0301007","0301007-05","M","NO","YES",NA,"YES"
"03","0301007","0301007-06","F","NO","YES",NA,"YES"
"03","0301007","0301007-07","F","NO","YES",NA,"YES"
"03","0301007","0301007-08","F","NO","YES",NA,"YES"
"03","0301007","0301007-09","F","NO","YES",NA,"YES"
"03","0301008","0301008-01","M","NO","YES",NA,"YES"
"03","0301008","0301008-02","M","NO","YES",NA,"YES"
"03","0301008","0301008-03","M","NO","YES",NA,"YES"
"03","0301008","0301008-04","F","NO","YES",NA,"YES"
"03","0301008","0301008-05","F","NO","YES",NA,"YES"
"03","0301009","0301009-01","M","NO","YES",NA,"YES"
"03","0301009","0301009-02","M","NO","YES",NA,"YES"
"03","0301009","0301009-03","M","NO","YES",NA,"YES"
"03","0301009","0301009-04","M","NO","YES",NA,"YES"
"03","0301009","0301009-05","M","NO","YES",NA,"YES"
"03","0301009","0301009-06","M","NO","YES",NA,"YES"
"03","0301009","0301009-07","M","NO","YES",NA,"YES"
"03","0301009","0301009-08","M","NO","YES",NA,"YES"
"03","0301009","0301009-09","M","NO","YES",NA,"YES"
"03","0301009","0301009-10","F","NO","YES",NA,"YES"
"03","0301009","0301009-11","F","NO","YES",NA,"YES"
"03","0301009","0301009-12","F","NO","YES",NA,"YES"
"03","0301010","0301010-01","M","NO","YES",NA,"YES"
"03","0301010","0301010-02","M","NO","YES",NA,"YES"
"03","0301010","0301010-03","M","NO","YES",NA,"YES"
"03","0301010","0301010-04","M","NO","YES",NA,"YES"
"03","0301010","0301010-05","M","NO","YES",NA,"YES"
"03","0301010","0301010-06","F","NO","YES",NA,"YES"
"03","0301010","0301010-07","F","NO","YES",NA,"YES"
"03","0301011","0301011-01","M","YES","YES","NO","YES"
"03","0301011","0301011-02","M","YES","YES","NO","YES"
"03","0301011","0301011-03","M","YES","YES","NO","YES"
"03","0301011","0301011-04","F","YES","YES","NO","YES"
"03","0301012","0301012-01","M","NO","YES",NA,"YES"
"03","0301012","0301012-02","M","NO","YES",NA,"YES"
"03","0301012","0301012-03","M","NO","YES",NA,"YES"
"03","0301012","0301012-04","F","NO","YES",NA,"YES"
"03","0301013","0301013-01","M","NO","YES",NA,"YES"
"03","0301014","0301014-01","M","NO","YES",NA,"YES"
"03","0301014","0301014-02","M","NO","YES",NA,"YES"
"03","0301014","0301014-03","M","NO","YES",NA,"YES"
"03","0301014","0301014-04","F","YES","YES","NO","YES"
"03","0301015","0301015-01","M","NO","YES",NA,"YES"
"03","0301015","0301015-02","M","NO","YES",NA,"YES"
"03","0301015","0301015-03","F","NO","YES",NA,"YES"
"03","0301016","0301016-01","M","NO","YES",NA,"YES"
"03","0301016","0301016-02","M","NO","YES",NA,"YES"
"03","0301016","0301016-03","F","NO","YES",NA,"YES"
"03","0301017","0301017-01","M","NO","YES",NA,"YES"
"03","0301017","0301017-02","M","NO","YES",NA,"YES"
"03","0301017","0301017-03","F","NO","YES",NA,"YES"
"03","0301018","0301018-01","M","NO","YES",NA,"YES"
"03","0301018","0301018-02","M","YES","YES","NO","YES"
"03","0301018","0301018-03","F","NO","YES",NA,"YES"
"03","0301019","0301019-01","M","NO","YES",NA,"YES"
"03","0301019","0301019-02","M","YES","YES","NO","YES"
"03","0301019","0301019-03","F","NO","YES",NA,"YES"
"03","0301020","0301020-01","M","NO","YES",NA,"YES"
"03","0301020","0301020-02","M","NO","YES",NA,"YES"
"03","0301020","0301020-03","M","NO","YES",NA,"YES"
"03","0301020","0301020-04","F","NO","YES",NA,"YES"
"03","0301021","0301021-01","M","NO","YES",NA,"YES"
"03","0301021","0301021-02","M","NO","YES",NA,"YES"
"03","0301021","0301021-03","M","NO","YES",NA,"YES"
"03","0301021","0301021-04","M","NO","YES",NA,"YES"
"03","0301021","0301021-05","F","NO","YES",NA,"YES"
"03","0301021","0301021-06","F","NO","YES",NA,"YES"
"03","0301022","0301022-01","M","NO","YES",NA,"YES"
"03","0301022","0301022-02","M","NO","YES",NA,"YES"
"03","0301022","0301022-03","F","NO","YES",NA,"YES"
"03","0301023","0301023-01","M","NO","YES",NA,"YES"
"03","0301023","0301023-02","M","NO","YES",NA,"YES"
"03","0301023","0301023-03","M","NO","YES",NA,"YES"
"03","0301023","0301023-04","F","NO","YES",NA,"YES"
"03","0301023","0301023-05","F","NO","YES",NA,"YES"
"03","0301024","0301024-01","M","NO","YES",NA,"YES"
"03","0301024","0301024-02","M","NO","YES",NA,"YES"
"03","0301024","0301024-03","M","NO","YES",NA,"YES"
"03","0301024","0301024-04","F","NO","YES",NA,"YES"
"03","0301025","0301025-01","M","NO","YES",NA,"YES"
"03","0301025","0301025-02","M","NO","YES",NA,"YES"
"03","0301025","0301025-03","F","NO","YES",NA,"YES"
"03","0301026","0301026-01","M","NO","YES",NA,"YES"
"03","0301026","0301026-02","M","NO","YES",NA,"YES"
"03","0301026","0301026-03","M","NO","YES",NA,"YES"
"03","0301026","0301026-04","F","NO","YES",NA,"YES"
"03","0301027","0301027-01","M","NO","YES",NA,"YES"
"03","0301027","0301027-02","M","NO","YES",NA,"YES"
"03","0301027","0301027-03","M","NO","YES",NA,"YES"
"03","0301027","0301027-04","F","NO","YES",NA,"YES"
"03","0301027","0301027-05","F","NO","YES",NA,"YES"
"03","0301028","0301028-01","M","NO","YES",NA,"YES"
"03","0301028","0301028-02","M","NO","YES",NA,"YES"
"03","0301028","0301028-03","M","NO","YES",NA,"YES"
"03","0301028","0301028-04","M","NO","YES",NA,"YES"
"03","0301028","0301028-05","M","NO","YES",NA,"YES"
"03","0301028","0301028-06","F","NO","YES",NA,"YES"
"03","0301028","0301028-07","F","NO","YES",NA,"YES"
"03","0301029","0301029-01","M","NO","YES",NA,"YES"
"03","0301029","0301029-02","M","NO","YES",NA,"YES"
"03","0301029","0301029-03","M","NO","YES",NA,"YES"
"03","0301029","0301029-04","F","NO","YES",NA,"YES"
"03","0301029","0301029-05","F","NO","YES",NA,"YES"
"03","0301030","0301030-01","M","NO","YES",NA,"YES"
"03","0301030","0301030-02","M","NO","YES",NA,"YES"
"03","0301030","0301030-03","F","NO","YES",NA,"YES"
"03","0301031","0301031-01","M","NO","YES",NA,"YES"
"03","0301031","0301031-02","M","NO","YES",NA,"YES"
"03","0301031","0301031-03","M","NO","YES",NA,"YES"
"03","0301031","0301031-04","F","NO","YES",NA,"YES"
"03","0301031","0301031-05","F","NO","YES",NA,"YES"
"03","0301032","0301032-01","M","NO","YES",NA,"YES"
"03","0301032","0301032-02","M","NO","YES",NA,"YES"
"03","0301032","0301032-03","M","NO","YES",NA,"YES"
"03","0301032","0301032-04","M","NO","YES",NA,"YES"
"03","0301032","0301032-05","F","NO","YES",NA,"YES"
"03","0301032","0301032-06","F","NO","YES",NA,"YES"
"03","0301032","0301032-07","F","NO","YES",NA,"YES"
"03","0301033","0301033-01","M","NO","YES",NA,"YES"
"03","0301033","0301033-02","M","NO","YES",NA,"YES"
"03","0301033","0301033-03","M","NO","YES",NA,"YES"
"03","0301033","0301033-04","M","NO","YES",NA,"YES"
"03","0301033","0301033-05","F","NO","YES",NA,"YES"
"03","0301033","0301033-06","F","NO","YES",NA,"YES"
"03","0301034","0301034-01","M","NO","YES",NA,"YES"
"03","0301034","0301034-02","M","NO","YES",NA,"YES"
"03","0301034","0301034-03","F","NO","YES",NA,"YES"
"03","0301035","0301035-01","M","NO","YES",NA,"YES"
"03","0301035","0301035-02","F","NO","YES",NA,"YES"
"03","0301036","0301036-01","M","NO","YES",NA,"YES"
"03","0301036","0301036-02","M","NO","YES",NA,"YES"
"03","0301036","0301036-03","M","NO","YES",NA,"YES"
"03","0301036","0301036-04","F","YES","NO","YES","YES"
"03","0302037","0302037-01","M","YES","YES","NO","YES"
"03","0302037","0302037-02","M","YES","YES","YES","YES"
"03","0302037","0302037-03","M","YES","YES","NO","YES"
"03","0302037","0302037-04","M","NO","YES",NA,"YES"
"03","0302037","0302037-05","F","YES","YES","NO","YES"
"03","0302037","0302037-06","F","NO","YES",NA,"YES"
"03","0302038","0302038-01","M","NO","YES",NA,"YES"
"03","0302038","0302038-02","F","NO","YES",NA,"YES"
"03","0302039","0302039-01","M","NO","YES",NA,"YES"
"03","0302039","0302039-02","M","NO","YES",NA,"YES"
"03","0302039","0302039-03","F","NO","YES",NA,"YES"
"03","0302040","0302040-01","M","NO","YES",NA,"YES"
"03","0302040","0302040-02","M","NO","YES",NA,"YES"
"03","0302040","0302040-03","M","NO","YES",NA,"YES"
"03","0302040","0302040-04","F","NO","YES",NA,"YES"
"03","0302041","0302041-01","M","NO","YES",NA,"YES"
"03","0302041","0302041-02","M","NO","YES",NA,"YES"
"03","0302041","0302041-03","M","NO","YES",NA,"YES"
"03","0302041","0302041-04","M","NO","YES",NA,"YES"
"03","0302041","0302041-05","M","NO","YES",NA,"YES"
"03","0302041","0302041-06","F","NO","YES",NA,"YES"
"03","0302041","0302041-07","F","NO","YES",NA,"YES"
"03","0302041","0302041-08","F","NO","YES",NA,"YES"
"03","0302042","0302042-01","M","NO","YES",NA,"YES"
"03","0302042","0302042-02","M","NO","YES",NA,"YES"
"03","0302042","0302042-03","M","YES","YES","NO","YES"
"03","0302042","0302042-04","M","NO","YES",NA,"YES"
"03","0302042","0302042-05","M","NO","YES",NA,"YES"
"03","0302042","0302042-06","M","NO","YES",NA,"YES"
"03","0302042","0302042-07","F","NO","YES",NA,"YES"
"03","0302042","0302042-08","F","NO","YES",NA,"YES"
"03","0302042","0302042-09","F","NO","YES",NA,"YES"
"03","0302042","0302042-10","F","NO","YES",NA,"YES"
"03","0302043","0302043-01","M","NO","YES",NA,"YES"
"03","0302043","0302043-02","M","NO","YES",NA,"YES"
"03","0302043","0302043-03","M","NO","YES",NA,"YES"
"03","0302043","0302043-04","F","NO","YES",NA,"YES"
"03","0302043","0302043-05","F","NO","YES",NA,"YES"
"03","0302043","0302043-06","F","NO","YES",NA,"YES"
"03","0302043","0302043-07","F","NO","YES",NA,"YES"
"03","0302044","0302044-01","M","NO","YES",NA,"YES"
"03","0302044","0302044-02","M","NO","YES",NA,"YES"
"03","0302044","0302044-03","M","YES","YES","YES","YES"
"03","0302044","0302044-04","M","NO","YES",NA,"YES"
"03","0302044","0302044-05","M","NO","YES",NA,"YES"
"03","0302044","0302044-06","F","NO","YES",NA,"YES"
"03","0302044","0302044-07","F","NO","YES",NA,"YES"
"03","0302044","0302044-08","F","NO","YES",NA,"YES"
"03","0302045","0302045-01","M","NO","YES",NA,"YES"
"03","0302045","0302045-02","M","NO","YES",NA,"YES"
"03","0302045","0302045-03","M","NO","YES",NA,"YES"
"03","0302045","0302045-04","M","NO","YES",NA,"YES"
"03","0302045","0302045-05","M","NO","YES",NA,"YES"
"03","0302045","0302045-06","M","NO","YES",NA,"YES"
"03","0302045","0302045-07","M","NO","YES",NA,"YES"
"03","0302045","0302045-08","M","NO","YES",NA,"YES"
"03","0302045","0302045-09","M","NO","YES",NA,"YES"
"03","0302045","0302045-10","F","NO","YES",NA,"YES"
"03","0302045","0302045-11","F","NO","YES",NA,"YES"
"03","0302046","0302046-01","M","NO","YES",NA,"YES"
"03","0302046","0302046-02","M","NO","YES",NA,"YES"
"03","0302046","0302046-03","M","NO","YES",NA,"YES"
"03","0302046","0302046-04","F","NO","YES",NA,"YES"
"03","0302046","0302046-05","F","NO","YES",NA,"YES"
"03","0302047","0302047-01","M","NO","YES",NA,"YES"
"03","0302047","0302047-02","M","NO","YES",NA,"YES"
"03","0302047","0302047-03","M","NO","YES",NA,"YES"
"03","0302047","0302047-04","M","NO","YES",NA,"YES"
"03","0302047","0302047-05","F","NO","YES",NA,"YES"
"03","0302047","0302047-06","F","NO","YES",NA,"YES"
"03","0302048","0302048-01","M","NO","YES",NA,"YES"
"03","0302048","0302048-02","M","NO","YES",NA,"YES"
"03","0302048","0302048-03","M","NO","YES",NA,"YES"
"03","0302048","0302048-04","M","NO","YES",NA,"YES"
"03","0302048","0302048-05","M","NO","YES",NA,"YES"
"03","0302048","0302048-06","M","NO","YES",NA,"YES"
"03","0302048","0302048-07","F","NO","YES",NA,"YES"
"03","0302048","0302048-08","F","NO","YES",NA,"YES"
"03","0302048","0302048-09","F","NO","YES",NA,"YES"
"03","0302049","0302049-01","M","NO","YES",NA,"YES"
"03","0302049","0302049-02","M","NO","YES",NA,"YES"
"03","0302049","0302049-03","M","NO","YES",NA,"YES"
"03","0302049","0302049-04","F","NO","YES",NA,"YES"
"03","0302049","0302049-05","F","YES","YES","NO","YES"
"03","0302049","0302049-06","F","NO","YES",NA,"YES"
"03","0302050","0302050-01","M","NO","YES",NA,"YES"
"03","0302050","0302050-02","M","NO","YES",NA,"YES"
"03","0302050","0302050-03","M","NO","YES",NA,"YES"
"03","0302050","0302050-04","M","NO","YES",NA,"YES"
"03","0302050","0302050-05","M","NO","YES",NA,"YES"
"03","0302050","0302050-06","F","NO","YES",NA,"YES"
"03","0302050","0302050-07","F","NO","YES",NA,"YES"
"03","0302051","0302051-01","M","NO","YES",NA,"YES"
"03","0302051","0302051-02","M","NO","YES",NA,"YES"
"03","0302051","0302051-03","M","NO","YES",NA,"YES"
"03","0302051","0302051-04","F","NO","YES",NA,"YES"
"03","0302051","0302051-05","F","NO","YES",NA,"YES"
"03","0302052","0302052-01","M","NO","YES",NA,"YES"
"03","0302052","0302052-02","M","NO","YES",NA,"YES"
"03","0302052","0302052-03","M","NO","YES",NA,"YES"
"03","0302052","0302052-04","F","NO","YES",NA,"YES"
"03","0302053","0302053-01","M","NO","YES",NA,"YES"
"03","0302053","0302053-02","M","NO","YES",NA,"YES"
"03","0302053","0302053-03","F","NO","YES",NA,"YES"
"03","0302053","0302053-04","F","NO","YES",NA,"YES"
"03","0302054","0302054-01","M","NO","YES",NA,"YES"
"03","0302054","0302054-02","M","NO","YES",NA,"YES"
"03","0302054","0302054-03","M","NO","YES",NA,"YES"
"03","0302054","0302054-04","M","YES","YES","NO","YES"
"03","0302054","0302054-05","F","NO","YES",NA,"YES"
"03","0302054","0302054-06","F","NO","YES",NA,"YES"
"03","0302055","0302055-01","M","NO","YES",NA,"YES"
"03","0302055","0302055-02","M","NO","YES",NA,"YES"
"03","0302055","0302055-03","F","NO","YES",NA,"YES"
"03","0302056","0302056-01","M","NO","YES",NA,"YES"
"03","0302056","0302056-02","M","NO","YES",NA,"YES"
"03","0302056","0302056-03","M","NO","YES",NA,"YES"
"03","0302056","0302056-04","M","NO","YES",NA,"YES"
"03","0302056","0302056-05","F","NO","YES",NA,"YES"
"03","0302056","0302056-06","F","NO","YES",NA,"YES"
"03","0302057","0302057-01","M","NO","YES",NA,"YES"
"03","0302057","0302057-02","M","NO","YES",NA,"YES"
"03","0302057","0302057-03","M","NO","YES",NA,"YES"
"03","0302057","0302057-04","F","NO","YES",NA,"YES"
"03","0302057","0302057-05","F","NO","YES",NA,"YES"
"03","0302058","0302058-01","M","NO","YES",NA,"YES"
"03","0302058","0302058-02","M","NO","YES",NA,"YES"
"03","0302058","0302058-03","M","NO","YES",NA,"YES"
"03","0302058","0302058-04","F","NO","YES",NA,"YES"
"03","0302058","0302058-05","F","NO","YES",NA,"YES"
"03","0302059","0302059-01","M","NO","YES",NA,"YES"
"03","0302059","0302059-02","M","NO","YES",NA,"YES"
"03","0302059","0302059-03","M","NO","YES",NA,"YES"
"03","0302059","0302059-04","M","NO","YES",NA,"YES"
"03","0302059","0302059-05","M","NO","YES",NA,"YES"
"03","0302059","0302059-06","M","NO","YES",NA,"YES"
"03","0302059","0302059-07","M","NO","YES",NA,"YES"
"03","0302059","0302059-08","M","NO","YES",NA,"YES"
"03","0302059","0302059-09","M","YES","YES","NO","YES"
"03","0302059","0302059-10","F","NO","YES",NA,"YES"
"03","0302059","0302059-11","F","NO","YES",NA,"YES"
"03","0302059","0302059-12","F","NO","YES",NA,"YES"
"03","0302059","0302059-13","F","NO","YES",NA,"YES"
"03","0302060","0302060-01","M","NO","YES",NA,"YES"
"03","0302060","0302060-02","M","NO","YES",NA,"YES"
"03","0302060","0302060-03","M","NO","YES",NA,"YES"
"03","0302060","0302060-04","M","NO","YES",NA,"YES"
"03","0302060","0302060-05","F","YES","YES","NO","YES"
"03","0303062","0303062-01","M","NO","YES",NA,"YES"
"03","0303062","0303062-02","M","NO","YES",NA,"YES"
"03","0303062","0303062-03","M","NO","YES",NA,"YES"
"03","0303062","0303062-04","M","NO","YES",NA,"YES"
"03","0303062","0303062-05","F","NO","YES",NA,"YES"
"03","0303062","0303062-06","F","NO","YES",NA,"YES"
"03","0303066","0303066-01","M","NO","YES",NA,"YES"
"03","0303066","0303066-02","M","NO","YES",NA,"YES"
"03","0303066","0303066-03","M","NO","YES",NA,"YES"
"03","0303066","0303066-04","M","NO","YES",NA,"YES"
"03","0303066","0303066-05","M","NO","YES",NA,"YES"
"03","0303066","0303066-06","F","NO","YES",NA,"YES"
"03","0303067","0303067-01","M","NO","YES",NA,"YES"
"03","0303067","0303067-02","M","NO","YES",NA,"YES"
"03","0303067","0303067-03","M","NO","YES",NA,"YES"
"03","0303067","0303067-04","M","NO","YES",NA,"YES"
"03","0303067","0303067-05","M","NO","YES",NA,"YES"
"03","0303067","0303067-06","M","NO","YES",NA,"YES"
"03","0303067","0303067-07","M","NO","YES",NA,"YES"
"03","0303067","0303067-08","M","NO","YES",NA,"YES"
"03","0303067","0303067-09","F","NO","YES",NA,"YES"
"03","0303067","0303067-10","F","NO","YES",NA,"YES"
"03","0303067","0303067-11","F","NO","YES",NA,"YES"
"03","0303068","0303068-01","M","YES","YES","NO","YES"
"03","0303068","0303068-02","F","YES","NO","YES","YES"
"03","0303069","0303069-01","M","NO","YES",NA,"YES"
"03","0303069","0303069-02","M","NO","YES",NA,"YES"
"03","0303069","0303069-03","M","NO","YES",NA,"YES"
"03","0303069","0303069-04","M","NO","YES",NA,"YES"
"03","0303069","0303069-05","M","NO","YES",NA,"YES"
"03","0303069","0303069-06","M","NO","YES",NA,"YES"
"03","0303069","0303069-07","M","NO","YES",NA,"YES"
"03","0303069","0303069-08","M","YES","YES","YES","YES"
"03","0303069","0303069-09","M","NO","YES",NA,"YES"
"03","0303069","0303069-10","M","NO","YES",NA,"YES"
"03","0303069","0303069-11","F","YES","NO","YES","YES"
"03","0303069","0303069-12","F","YES","NO","YES","YES"
"03","0303069","0303069-13","F","YES","NO","YES","YES"
"03","0303070","0303070-01","M","NO","NO",NA,"NO"
"03","0303172","0303172-01","M","YES","YES","NO","YES"
"03","0303172","0303172-02","M","YES","YES","YES","YES"
"03","0303172","0303172-03","M","YES","YES","NO","YES"
"03","0303172","0303172-04","F","YES","YES","YES","YES"
"03","0303172","0303172-05","F","YES","YES","NO","YES"
"03","0304071","0304071-01","M","YES","YES","NO","YES"
"03","0304071","0304071-02","M","YES","YES","NO","YES"
"03","0304071","0304071-03","M","YES","YES","NO","YES"
"03","0304071","0304071-04","F","NO","YES",NA,"YES"
"03","0304071","0304071-05","F","YES","YES","NO","YES"
"03","0304071","0304071-06","F","YES","YES","NO","YES"
"03","0304072","0304072-01","M","NO","YES",NA,"YES"
"03","0304072","0304072-02","M","NO","YES",NA,"YES"
"03","0304072","0304072-03","M","NO","YES",NA,"YES"
"03","0304072","0304072-04","F","NO","YES",NA,"YES"
"03","0304072","0304072-05","F","NO","YES",NA,"YES"
