"election_date","results_date","election_type","results_status","province_code","province_name_eng","province_name_dari","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","party_name_dari","past_winner","final_winner","male_ps_votes","fem_ps_votes","kuchi_ps_votes","votes"
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","17","KUNDUZ","کندز",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",61,50,0,111
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",108,101,1,210
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",70,58,1,129
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",4657143,4,"Eng. Moin-ul-din Ulfati","انجنير معين الدين الفتی","M","مستقل","NO","NO",50,28,0,78
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",72,39,0,111
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبيح الله غازی نورستانی","M","مستقل","NO","NO",55,52,0,107
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",101,70,0,171
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",290,334,2,626
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",80,58,1,139
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",35,35,0,70
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",189,106,0,295
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",181,105,3,289
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",109,78,2,189
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",92,47,0,139
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",156,73,2,231
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6350715,17,"Zia-ul-haq Hafizi","ضيا الحق ) حافظی (","M","مستقل","NO","NO",19,19,0,38
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",43,84,0,127
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",36,61,0,97
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",3010270,21,"Mahbob-U-lah Koshani","محبوب الله ) کوشانی(","M","حزب آزادگان افغانستان","NO","NO",30,28,0,58
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",122,77,0,199
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",69,38,0,107
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",6545,2976,0,9521
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",57,32,0,89
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",179,163,1,343
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",101,128,0,229
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",41,36,0,77
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",134,107,0,241
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",24388,19671,411,44470
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",30773,23612,18,54403
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",163,163,3,329
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",46,57,0,103
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",21,56,1,78
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","18","SAMANGAN","سمنگان",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",63,106,0,169
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",275,146,1,422
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",126,87,1,214
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",4657143,4,"Eng. Moin-ul-din Ulfati","انجنير معين الدين الفتی","M","مستقل","NO","NO",169,101,3,273
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",361,165,1,527
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبيح الله غازی نورستانی","M","مستقل","NO","NO",100,69,2,171
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",334,230,3,567
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",339,142,35,516
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",177,164,0,341
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",97,74,0,171
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",593,427,12,1032
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",2024,1032,109,3165
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",395,214,1,610
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",342,214,7,563
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",476,252,11,739
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6350715,17,"Zia-ul-haq Hafizi","ضيا الحق ) حافظی (","M","مستقل","NO","NO",57,46,0,103
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",83,63,0,146
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",65,78,0,143
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",3010270,21,"Mahbob-U-lah Koshani","محبوب الله ) کوشانی(","M","حزب آزادگان افغانستان","NO","NO",182,161,0,343
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",178,121,3,302
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",156,64,1,221
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",18330,13619,143,32092
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",110,56,1,167
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",308,155,5,468
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",81,58,2,141
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",68,55,1,124
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",139,94,2,235
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",67317,44900,3057,115274
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",82950,52966,1038,136954
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",668,267,36,971
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",99,66,3,168
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",101,68,2,171
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","19","BALKH","بلخ",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",116,105,2,223
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",376,363,1,740
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",239,315,0,554
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",4657143,4,"Eng. Moin-ul-din Ulfati","انجنير معين الدين الفتی","M","مستقل","NO","NO",112,103,1,216
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",321,221,1,543
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبيح الله غازی نورستانی","M","مستقل","NO","NO",166,182,0,348
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",315,277,1,593
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",599,406,0,1005
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",300,375,0,675
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",121,155,0,276
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",297,203,1,501
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",627,438,5,1070
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",381,318,0,699
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",222,204,1,427
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",255,277,5,537
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6350715,17,"Zia-ul-haq Hafizi","ضيا الحق ) حافظی (","M","مستقل","NO","NO",70,82,0,152
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",116,155,1,272
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",87,107,0,194
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",3010270,21,"Mahbob-U-lah Koshani","محبوب الله ) کوشانی(","M","حزب آزادگان افغانستان","NO","NO",94,94,0,188
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",336,229,2,567
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",166,137,0,303
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",3142,1560,1,4703
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",141,104,0,245
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",653,498,3,1154
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",100,154,0,254
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",107,122,0,229
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",229,286,0,515
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",40812,26438,356,67606
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",19884,9278,42,29204
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",692,466,1,1159
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",97,106,0,203
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",11348474,40,"Hidayat Amin Arsala","ھدايت امين ارسلا","M","مستقل","NO","NO",108,93,0,201
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","20","JUZJAN","جوزجان",7849401,41,"Gul Ahmmad Yama","گل احمد )يما(","M","مستقل","NO","NO",167,169,0,336
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحيم جان شيرزاد )فی سبيل الله(","M","مستقل","NO","NO",103,110,8,221
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",75,96,3,174
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",4657143,4,"Eng. Moin-ul-din Ulfati","انجنير معين الدين الفتی","M","مستقل","NO","NO",69,51,0,120
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6350379,5,"Dr. Habib Mangal","داکتر حبيب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",62,31,2,95
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبيح الله غازی نورستانی","M","مستقل","NO","NO",50,39,0,89
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",7770491,7,"Sayed Jalal Karim","سيد جلال کريم","M","مستقل","NO","NO",224,117,1,342
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6359075,8,"Mirwais Yasini","ميرويس ياسينی","M","مستقل","NO","NO",827,641,4,1472
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",3907996,9,"Bismillah Shir","بسم الله شير","M","مستقل","NO","NO",82,111,2,195
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",2287256,10,"Bashir Ahmad Bizhan","بشير احمد بيژن","M","مستقل","NO","NO",55,49,3,107
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",8894180,11,"Motasim Billah Mazhabi","معتصم با􏲽 مذھبی","M","مستقل","NO","NO",205,160,2,367
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",621,367,137,1125
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",860263,13,"Abdul Latif Pedram","عبداللطيف ) پدرام (","M","حزب کنگره ملی افغانستان","NO","NO",80,91,3,174
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",3010205,14,"Shahnawaz Tanai","شھنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",98,122,0,220
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام ) راکتی (","M","مستقل","NO","NO",236,182,18,436
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6350715,17,"Zia-ul-haq Hafizi","ضيا الحق ) حافظی (","M","مستقل","NO","NO",48,38,0,86
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6189294,18,"Mohammad Akbar Oria","محمد اکبر )اوريا (","M","مستقل","NO","NO",43,74,1,118
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",977770,20,"Sangin Mohammad Rahmani","سنگين محمد ) رحمانی (","M","مستقل","NO","NO",51,77,1,129
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",3010270,21,"Mahbob-U-lah Koshani","محبوب الله ) کوشانی(","M","حزب آزادگان افغانستان","NO","NO",24,43,1,68
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",3788581,23,"Abdul Hasib Arian","عبدالحسيب ) آرين (","M","مستقل","NO","NO",99,93,2,194
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد )ريگی(","M","مستقل","NO","NO",84,52,3,139
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",8753,5703,5,14461
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",12223481,27,"Abdul Majid Samim","عبدالمجيد ) صميم (","M","مستقل","NO","NO",64,33,3,100
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6370916,30,"Mrs. Shahla Ata","شھلا ) عطا (","F","مستقل","NO","NO",139,172,3,314
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفيسور دوکتور غلام فاروق ) نجرابی(","M","حزب استقلال افغانستان","NO","NO",42,62,0,104
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور )زوری(","M","مستقل","NO","NO",45,64,1,110
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6155279,33,"Mohammad Hashim Tawfiqi","محمد ھاشم توفيقی","M","مستقل","NO","NO",100,97,4,201
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",28887,24391,999,54277
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله ) عبدالله (","M","مستقل","NO","NO",25035,17864,53,42952
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",6371180,38,"Dr. Frozan Fana","داکتر فروزان ) فنا (","F","مستقل","NO","NO",142,187,0,329
2009-08-20,2009-09-16,"PRESIDENTIAL","PRELIMINARY","21","SAR-I-PUL","سرپل",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",56,125,1,182
