"election_date","results_date","election_type","results_status","province_code","province_name_eng","ballot_position","candidate_name_eng","party_name_eng_transliterated","candidate_gender","final_winner","votes"
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",7,"Abdul Satar Serat","Independent","M","NO",338
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",8,"Abdul Hafiz Mansoor","Independent","M","NO",82
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",67
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",10,"Ahmad Shah Ahmadzai","Independent","M","NO",1973
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",11,"Abdul Hasseb Aryan","Independent","M","NO",35
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",12,"Wakil Mangal","Independent","M","NO",117
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",13,"Abdul Hadi Khalilzai","Independent","M","NO",161
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",14,"Mohammad Ebrahim Rashid","Independent","M","NO",176
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",3373
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",16,"Massooda Jalal","Independent","F","NO",720
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",17,"Syed Abdul Hadi Dabir","Independent","M","NO",70
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","33","Wardak",18,"Abdul Rashid Dostum","Independent","M","NO",95
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",165
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",2,"Hamid Karzai","Independent","M","YES",26022
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",3,"Hamayon Shah Asifi","Independent","M","NO",96
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",42
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",5,"Haji Mohammad Mohaqiq","Independent","M","NO",104
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",1807
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",7,"Abdul Satar Serat","Independent","M","NO",118
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",8,"Abdul Hafiz Mansoor","Independent","M","NO",46
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",23
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",10,"Ahmad Shah Ahmadzai","Independent","M","NO",295
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",11,"Abdul Hasseb Aryan","Independent","M","NO",16
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",12,"Wakil Mangal","Independent","M","NO",58
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",13,"Abdul Hadi Khalilzai","Independent","M","NO",79
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",14,"Mohammad Ebrahim Rashid","Independent","M","NO",17
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",1177
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",16,"Massooda Jalal","Independent","F","NO",216
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",17,"Syed Abdul Hadi Dabir","Independent","M","NO",34
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","34","Zabul",18,"Abdul Rashid Dostum","Independent","M","NO",26
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",1157
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",2,"Hamid Karzai","Independent","M","YES",104996
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",3,"Hamayon Shah Asifi","Independent","M","NO",418
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",359
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",5,"Haji Mohammad Mohaqiq","Independent","M","NO",103976
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",836
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",7,"Abdul Satar Serat","Independent","M","NO",406
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",8,"Abdul Hafiz Mansoor","Independent","M","NO",200
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",114
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",10,"Ahmad Shah Ahmadzai","Independent","M","NO",165
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",11,"Abdul Hasseb Aryan","Independent","M","NO",126
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",12,"Wakil Mangal","Independent","M","NO",92
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",13,"Abdul Hadi Khalilzai","Independent","M","NO",257
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",14,"Mohammad Ebrahim Rashid","Independent","M","NO",139
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",13219
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",16,"Massooda Jalal","Independent","F","NO",774
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",17,"Syed Abdul Hadi Dabir","Independent","M","NO",231
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","35","Out-of-Country - Iran",18,"Abdul Rashid Dostum","Independent","M","NO",8778
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",1,"Abdul Latif Pedram","Hezb-e-Congra-e-Mili Afghanistan","M","NO",2028
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",2,"Hamid Karzai","Independent","M","YES",456664
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",3,"Hamayon Shah Asifi","Independent","M","NO",1288
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",4,"Mir Mohammad Mahfouz Nedaee","Independent","M","NO",660
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",5,"Haji Mohammad Mohaqiq","Independent","M","NO",46824
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",6,"Syed Ishaq Gilani","Nuhzat-e-Hambastagee Mili Afghanistan","M","NO",4142
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",7,"Abdul Satar Serat","Independent","M","NO",1489
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",8,"Abdul Hafiz Mansoor","Independent","M","NO",582
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",9,"Ghulam Farooq Nijrabi","Hezb-e-Istiqlal-e-Afghanistan","M","NO",308
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",10,"Ahmad Shah Ahmadzai","Independent","M","NO",9276
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",11,"Abdul Hasseb Aryan","Independent","M","NO",243
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",12,"Wakil Mangal","Independent","M","NO",823
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",13,"Abdul Hadi Khalilzai","Independent","M","NO",1353
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",14,"Mohammad Ebrahim Rashid","Independent","M","NO",323
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",15,"Yonous Qanooni","Hezb-e-Nuhzhat-e-Mili Afghanistan","M","NO",21842
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",16,"Massooda Jalal","Independent","F","NO",3868
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",17,"Syed Abdul Hadi Dabir","Independent","M","NO",424
2004-10-09,2004-11-03,"PRESIDENTIAL","FINAL","36","Out-of-Country - Pakistan ",18,"Abdul Rashid Dostum","Independent","M","NO",17022
