"province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","pc_code","pc_name_eng","pc_location_eng","pc_name_dari","pc_location_dari","planned_2014","ps_planned_count","ps_male","ps_fem","prelim_first_round_results_reporting","final_first_round_results_reporting","prelim_run_off_results_reporting","final_run_off_results_reporting","lat","lon"
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906146","Tapa Qala Mosque","Tapa Qala","مسجد جامع تپه قلعه","تبه قلعه","YES",3,2,1,"YES","YES","YES","YES",36.2570898400001,64.8555587100001
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906147","Gulzar Mosque","Gulzar Village","مسجد جامع گلزار","قريه كلزار","YES",3,2,1,"YES","YES","YES","YES",36.1875066400001,64.8739375000001
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906148","Tash Qala Mosque","Tash Qala","مسجد جامع تاش قلعه","تاش قلعه","YES",3,2,1,"YES","YES","YES","YES",36.24887404,64.8695121500001
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906149","Islam Qala Boys School","Islam Qala","مکتب ذکور اسلام قلعه","اسلام قلعه","YES",5,3,2,"YES","YES","YES","YES",36.22613555,64.8639899500001
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906150","Mahd School","Mahd Village","مکتب مهد","فريه مهد","YES",5,3,2,"YES","YES","YES","YES",36.1553972700001,64.9506300400001
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906151","Sardaba Boys Secondary School","Sardaba","مکتب متوسطه ذکور سردابه","سردابه","YES",4,2,2,"NO","NO","YES","YES",36.2561717400001,65.0931745800001
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906152","Baloch Girls High School","Torkol Baloch Village","لیسه نسوان بلوچ","قريه توركول بلوج","YES",4,2,2,"YES","YES","YES","YES",36.2812475700001,64.88288116
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906153","Koh Sayad Girls High School","Koh Sayad Village","لیسه نسوان کوه صیاد","قريه كوه صياد","YES",4,2,2,"YES","YES","YES","YES",36.2649176500001,64.8585293000001
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906154","Shah Yousuf Boys Secondary School","Shah Yousuf","مکتب متوسطه ذکور شاه یوسف","شاه يوسف","YES",2,1,1,"YES","YES","YES","YES",36.31211014,64.95232285
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906155","Shamsuddin Shaheed High School","Faiz Abad","لیسه شمس الدین شهید","فيض آباد","YES",4,2,2,"YES","YES","YES","YES",36.29248254,64.87232578
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906156","Koh Sayad Mosque","Koh Sayad Village","مسجد کوه صیاد","قريه كوه صياد","YES",4,2,2,"YES","YES","YES","YES",36.26442995,64.85753478
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906157","Qarghaqol Mosque","Qarghaqol Village","مسجد قرغقول","قريه قرغقول","YES",2,1,1,"YES","YES","YES","YES",36.1909763400001,65.01225278
"29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO","2906208","Kalta Shor Mosque","Kalta Shor","مسجد جامع کلته شور","كلته شور","YES",3,2,1,"YES","YES","YES","YES",36.10979108,65.01539425
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907080","Khwaja Aspalan Mosque","Chehlgazai Village","مسجد خواجه اسپلان",NA,"YES",5,2,3,"NO","NO","NO","NO",35.7482801700001,64.0187365300001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907081","hazara Qala Chehlgazai Boys Primary School","Hazara Qala","مکتب ابتدائیه ذکور هزاره قلعه چهلگزی","هزاره قلعه","YES",4,2,2,"NO","NO","YES","YES",35.7416319700001,64.0215327300001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907082","Chechakto Primary School","Chechakto","مکتب ابتدای چیچکتو","حلحكتو","YES",2,1,1,"YES","YES","YES","YES",35.72749714,64.0996593300001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907083","Boland Ghor Mosque","Boland Ghor","مسجد بلند غور","بلند غور","YES",2,1,1,"YES","YES","YES","YES",35.6767846600001,64.0447562
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907084","Bashalmast Mosque","Bashlmast","مسجد باشلمست","١ ١١؛ا \ a ١أ 1 ١ غ","YES",2,1,1,"YES","YES","YES","YES",35.7256722100001,63.9649816300001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907085","Maato Mosque","Chehl Gazai","مسحد ماتو","جهل كزى","YES",2,1,1,"NO","NO","NO","NO",35.74635888,64.02247286
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907086","Shakh Mosque","Bazar Kuhna Shakh","مسجد جامع شاخ","بازار كهنه شاخ","YES",4,2,2,"NO","NO","YES","YES",35.60436739,64.11842269
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907087","Khwaja Kanti Mosque","Khwaja Kanti",NA,NA,"NO",3,2,1,"NO","NO","NO","NO",35.6005784300001,64.0230034300001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907088","Waimas School","Waymas Village","مکتب وایمس","قريه وايمس","YES",2,1,1,"YES","YES","YES","YES",35.68626537,64.0304982200001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907089","Yaka Bagh School","Yaka Bagh","مکتب یکه باغ","يكه باغ","YES",2,1,1,"NO","NO","YES","YES",35.6528103300001,64.09299695
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907090","Beraka Mosque","Beraka","مسجد جامع بیرکه","بيركه","YES",4,2,2,"YES","YES","YES","YES",35.7385673800001,64.2366404600001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907091","Jegdalek Mosque","Jegdalek Village","مسحد حامع حلكدللكا","قريه جيكد ليكة","YES",3,2,1,"NO","NO","NO","NO",35.78450669,64.28192101
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907092","Sawr Mosque","Sawr","مسجد جامع ثور","ثور","YES",2,1,1,"YES","YES","YES","YES",35.7291807300001,64.3366738700001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907093","Khwaja Tabjaq School","Khwaja Tabjaq","مکتب خواجه تبجاق","خواجه تبجاق","YES",2,1,1,"YES","YES","YES","YES",35.7958438100001,64.38232478
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907094","Aiti Saleeq School","Aiti Saleeq","مکتب ایتی سلیق","ايتى سليق","YES",4,2,2,"YES","YES","YES","YES",35.7366888200001,64.5242963800001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907095","Karez Mosque","Chehl Gazai","مسحد كارلز","جهلكزى","YES",2,1,1,"NO","NO","NO","NO",35.76245604,63.910347
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907096","Chaharshanba Uzbekya Mosque","Chaharshanba Uzbekya Village","مسجد چهار شنبه ازبکیه","قربه حهار شنله ازلكله","YES",2,1,1,"NO","NO","YES","YES",35.75095501,63.98580072
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907097","Yambalaq Mosque","Chehl Gazai",NA,NA,"NO",2,1,1,"NO","NO","NO","NO",35.74457849,64.0181027200001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907098","As-Haab Kahf Mosque","As-Haab Kahf Village",NA,NA,"NO",2,1,1,"NO","NO","NO","NO",35.7261874600001,63.9387528600001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907099","Sar Takht Mosque","Sar Takht","مسحد سر تخدنا","سر تخت","YES",2,1,1,"NO","NO","NO","NO",35.74739416,63.83238126
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907100","Bori Boys Secondary School","Bori","مکتب متوسطه ذکور بوری","بورى","YES",3,2,1,"YES","YES","YES","YES",35.6772484000001,64.2621379100001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907101","Sufi Qala Boys School","Sufi Qala","مکتب ذکور صوفی قلعه","صوفى قلعه","YES",2,1,1,"YES","YES","YES","YES",35.6991337500002,64.2438173000001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907102","Khwaja Hai Borghan Mosque","Khwaja Hai Borghan","مسجد جامع خواجه های بورغن","خواجه هاى بورغن","YES",3,1,2,"YES","YES","YES","YES",35.65963422,64.35044185
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907103","Sayad Borghan Mosque","Sayad Borghan","مسجد جامع صیاد بورغن","صياد بورغن","YES",3,2,1,"YES","YES","YES","YES",35.61264825,64.3886306300001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907104","Naadim Qaisari High School","District Compound","لیسه نادم قیصاری","مركز ولسوالى قيصار","YES",4,2,2,"YES","YES","YES","YES",35.6894072500001,64.2934343
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907105","Zaafran School","Zaafran","مکتب زعفران","زعفران","YES",3,2,1,"YES","YES","YES","YES",35.61560425,64.24758961
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907106","Chakna Yozbegi School","Yuzbegi","مکتب چکنه  یوزبیگی","يوزبيكى","YES",3,2,1,"YES","YES","YES","YES",35.5969722300001,64.30550956
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907107","Ghora Mosque","Ghora","مسجد غوره","غوره","YES",3,2,1,"NO","NO","YES","YES",35.5900747200001,64.1613291900001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907108","Khel Rostum Khan Mosque","Khel Rostum Khan Village",NA,NA,"NO",3,2,1,"NO","NO","NO","NO",35.6809291800001,63.9558430800001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907109","Sayad Naqi Mosque","Sayad Naqi","مسجد صیاد نقی","صياد نقى","YES",3,2,1,"YES","YES","YES","YES",35.67212603,64.53667042
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907110","Zori Ha Primary School","Zori Ha","مكت ابتدائيه زورى ها","زورى ها","YES",3,2,1,"NO","NO","NO","NO",35.72003963,64.15662982
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907111","Kohi School","Kohi","مکتب کوهی","كو هى","YES",3,2,1,"YES","YES","YES","YES",35.70111522,64.3104714000001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907203","Yaka Pasta Afghania Mosque","Yaka Pasta Afghania","مسجد یکه پسته افغانیه","بكه سته افذ١فه>","YES",2,1,1,"YES","YES","YES","YES",35.72702493,64.2411649100001
"29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO","2907204","Khatayee Mosque","Khatayee Village","مسجد جامع خطائی","قريه خطائى","YES",2,1,1,"YES","YES","YES","YES",35.6785132100001,64.0598046900001
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908123","Gholbayan Mosque","Gholbiyan","مسجد جامع غولبیان","غولبيان","YES",3,1,2,"YES","YES","YES","YES",35.7353697300001,65.3557827800001
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908124","Deh Miran Boys High School","Deh Miran Village","لیسه ذکور ده میران","قريه ده ميران","YES",5,3,2,"YES","YES","YES","YES",35.7527161200001,65.29475637
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908125","Gholbiyan Girls Secondary School","Gholbiyan Village","مکتب متوسطه نسوان غولبیان","قريه غولبيان","YES",3,1,2,"YES","YES","YES","YES",35.73428903,65.35543118
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908126","Takhara Mosque","Takhara Village","مسجد جامع تخاره","قريه تخاره","YES",4,2,2,"YES","YES","YES","YES",35.70499036,65.33273774
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908127","Dara-e-Zang Madrassa","Dara-E-Zang","مدرسه دره زنگ","دره زنك","YES",5,3,2,"YES","YES","YES","YES",35.63678932,65.2808628100001
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908128","Dong Qala Girls High School","Dong Qala","لیسه نسوان دونگ قلعه","دونك قلعه","YES",5,3,2,"YES","YES","YES","YES",35.70794478,65.2037378900001
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908129","Dara-e-Shakh Girls School","Dara-E-Shakh","مکتب نسوان دره شاخ","دره شاخ","YES",4,3,1,"YES","YES","YES","YES",35.6256331000001,65.22545202
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908130","Sarchakan Mosque","Sarchakan","مسجد جامع سرچکان","سرجكان","YES",4,2,2,"YES","YES","YES","YES",35.71294251,65.2225409500001
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908131","Gawaki Madrassa","Gawaki Village","مدرسه گاو کی","قريه كاوكى","YES",3,2,1,"YES","YES","YES","YES",35.6821387200001,65.14148849
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908132","Jar Qala High School","Jar Qala","لیسه جر قلعه","جر قلعه","YES",4,2,2,"YES","YES","YES","YES",35.6936387200001,65.1646797400001
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908133","Tagab Shan Madrassa","Tagab Shan","مدرسه تگاب شان","تكاب شان","YES",4,2,2,"YES","YES","YES","YES",35.6723752500001,65.13935272
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908134","Faresh Mosque","Faresh Village","مسجد جامع فريش","قريه فريش","YES",3,1,2,"NO","NO","NO","NO",35.6397983,65.08212451
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908135","Marghabi Secondary School","Dahendra Village","مکتب متوسطه مرغابی","قريه دهندره","YES",3,1,2,"YES","YES","YES","YES",35.59361105,65.0790376
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908206","Badgah Mosque","Badgah Village","مسجد باد گه","قريه باد كه","YES",3,1,2,"YES","YES","YES","YES",35.5334226000001,65.1648751300001
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908212","Qala-e-Tordi Girls Primary School","Qala Tori","مکتب ابتدائیه نسوان قلعه تردی","قلعه توردى","YES",3,2,1,"YES","YES","YES","YES",35.7234816070001,65.2609034050001
"29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO","2908213","Pekhelsoz Girls School","Pakhlsoz","مکتب نسوان پخلسوز","يخلسوز","YES",3,2,1,"YES","YES","YES","YES",35.678313952,65.2767557870001
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909158","Qozi Bay Qala Girls High School","Bay Qala Qozi","لیسه نسوان قوزی بای قلعه","قوزى باى قلعه","YES",4,2,2,"YES","YES","YES","YES",36.4199761400001,64.8847303900001
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909159","Jar Qala School","Kokcha Qala","مکتب جر قلعه","كوكط جه قلعه","YES",4,2,2,"YES","YES","YES","YES",36.36500584,64.90297028
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909160","Bazar Qala Mosque","Bazar Qala","مسجد جامع بازار قلعه","بازار قلعه","YES",3,2,1,"YES","YES","YES","YES",36.3710226900001,64.8874900100001
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909161","Taheri School","Shor Darya",NA,NA,"NO",2,1,1,"NO","NO","NO","NO",36.4593527300001,64.84480506
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909162","Topkhana Qala Girls School","Topkhana Qala","مکتب نسوان توپخانه قلعه","تولخانه قلعه","YES",5,3,2,"YES","YES","YES","YES",36.3740988700001,64.9136089900001
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909163","Quraish Girls Secondary School","Quraish","مکتب متوسطه نسوان قریش","قريش","YES",4,3,1,"YES","YES","YES","YES",36.4356704100001,64.91963509
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909164","Char Shangho Secondary School","Char Shangho","مکتب متوسطه چارشنغو","جارشنفو","YES",4,3,1,"YES","YES","YES","YES",36.4646432100001,64.8968979
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909165","Khair Abad Primar School","Khair Abad","مکتب ابتدای خیر آباد","خير آباد","YES",4,3,1,"YES","YES","YES","YES",36.3917578300001,64.9354332700001
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909166","Takht Palordi Primar School","Takht Plordi","مکتب ابتدای تخت پلوردی","تخت يلوردى","YES",4,3,1,"NO","NO","YES","YES",36.5049397,64.91543677
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909167","Pata Baba","Pata Baba Village","يته بابا","قريه يته بابا","YES",6,4,2,"NO","NO","NO","NO",36.56076805,64.89451373
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909168","Joq Ha Mosque","Joq Ha","مسجد جامع جوق ها","جوق ها","YES",3,2,1,"YES","YES","YES","YES",36.3349380300001,64.90396288
"29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO","2909169","Shashpar","Shashpar Village","j luLul سس؟ل","قريه ششير","YES",4,2,2,"NO","NO","NO","NO",36.50325567,64.85587078
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910112","Bandar Primary School","Bandar Kohistan","مكتب ابتداى بندر","بندركوهستان","YES",4,2,2,"NO","NO","NO","NO",35.3494904300001,64.5791033200001
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910113","Bar Ghar Mosque","Ze Murad Village","مسجد بر غر","قريه زى مراد","YES",2,1,1,"YES","YES","YES","YES",35.2630731300001,64.5506633
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910114","Dahendara School","Dahendara","مكتب دهندره","دهندره","YES",2,1,1,"NO","NO","NO","NO",35.3533445900001,64.5611756100001
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910115","Tandorak Mosque","Tandorak","مسجد تندورک","تندورى","YES",3,1,2,"YES","YES","YES","YES",35.16948038,64.63585132
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910116","Dasht Sahrayee Malghi Mosque","Dasht Sahray Malghi","مسجد دشت صحراى ملغى","دشت صحراى ملغى","YES",2,1,1,"NO","NO","NO","NO",35.33051935,64.4361626000001
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910117","Baam Surkh Mosque","Baam Surkh","مسجد بام سرخ","بامسرخ","YES",2,1,1,"YES","YES","YES","YES",35.39420904,65.2610773100001
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910118","Khwaja Hashtumeen Mosque","Hashtumeen Village","مسجد خواجه هشتمين","قريه هشتمين","YES",2,1,1,"YES","YES","NO","NO",35.44423547,65.0206894200001
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910119","Gorzan Mosque","Gorzan","مسجد كورزن","كورزن","YES",4,2,2,"NO","NO","NO","NO",35.4150131,64.89247127
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910120","Lolash Secondary School","Dor Qala","مکتب متوسطه لولاش","دور قلعه","YES",4,2,2,"YES","YES","YES","YES",35.3838631800001,64.7535662900001
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910121","Qadoghak School","Qadoghak","مکتب قدوغک","قدوغد","YES",3,2,1,"YES","YES","YES","YES",35.34094386,64.7399073800001
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910122","Takhta Band Lafra Mosque","Takhta Band Lafra","مسجد تخته بند لفرا","تخته بند لفرا","YES",3,2,1,"YES","YES","YES","YES",35.2298316300001,64.5936421300001
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910205","Ulyand Bandar Mosque","Ulyan Bandar Village","مسجد علیان بندر","قريه عليان بندر","YES",2,1,1,"YES","YES","YES","YES",35.3551735800001,64.7355759100001
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910214","Mosque","Pusht Darwaza","مسجد","يشت دروازه","YES",3,2,1,"YES","YES","YES","YES",35.386369879,65.3564799000001
"29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO","2910215","Mosque","Diwarak","مسجد","ديوالكة","YES",3,2,1,"YES","YES","YES","YES",35.3054761060001,65.241033911
"29","FARYAB","فاریاب","2911","QARAMQOL","قرم قل","2911","QARAMQOL","قرم قل","NO","2911170","Qaramqol Boys High School","Aalti Bolak Wasati Village","لیسه ذکور قرمقول","قريه آلتى بولد وسطى","YES",3,2,1,"YES","YES","YES","YES",36.86448903,65.08320934
"29","FARYAB","فاریاب","2911","QARAMQOL","قرم قل","2911","QARAMQOL","قرم قل","NO","2911171","Qaramqol District Building","Markaz Qaramqol","تعمیر ولسوالی قرمقول","مركز قرمقول","YES",4,2,2,"YES","YES","YES","YES",36.86395387,65.0631623
"29","FARYAB","فاریاب","2911","QARAMQOL","قرم قل","2911","QARAMQOL","قرم قل","NO","2911172","Sarband Secondary School","Sarband","مکتب متوسطه سربند","سرلند","YES",2,1,1,"YES","YES","YES","YES",36.82419242,65.03144675
"29","FARYAB","فاریاب","2911","QARAMQOL","قرم قل","2911","QARAMQOL","قرم قل","NO","2911173","Yousuf Mir Zayee Girls School","Yousuf Mir Zayee","مکتب نسوان یوسف میرزایی","يوسف مير زايى","YES",4,2,2,"YES","YES","YES","YES",36.83874903,65.13707114
"29","FARYAB","فاریاب","2911","QARAMQOL","قرم قل","2911","QARAMQOL","قرم قل","NO","2911174","Aalti Bolak Girls School","Aalti Bolak","مکتب نسوان آلتی بولک","ألتى بولد","YES",4,2,2,"YES","YES","YES","YES",36.85367332,65.0816542900001
"29","FARYAB","فاریاب","2911","QARAMQOL","قرم قل","2911","QARAMQOL","قرم قل","NO","2911216","Qapchaq Secondary School","Qep Chap","مکتب متوسطه قپچاق","قيجاق","YES",3,2,1,"YES","YES","YES","YES",36.7911778190001,64.9777747200001
"29","FARYAB","فاریاب","2912","QORGHAN","قرغان","2912","QORGHAN","قرغان","NO","2912190","Mohmmad Kawal Shaheed High School","Qarghan","لیسه محمد کاول شهید","قرغان","YES",4,2,2,"YES","YES","YES","YES",36.91933932,65.0904359300001
"29","FARYAB","فاریاب","2912","QORGHAN","قرغان","2912","QORGHAN","قرغان","NO","2912191","Yaka Toot Secondary School","Yaka Toot","مکتب متوسطه یکه توت","يكه توت","YES",2,1,1,"YES","YES","YES","YES",36.98639604,65.0568103700001
"29","FARYAB","فاریاب","2912","QORGHAN","قرغان","2912","QORGHAN","قرغان","NO","2912192","Khalifa Abdullah Mosque","Bagh Bostan Payan","مسجد خلیفه عبدالله","باغ بوستان بايان","YES",2,1,1,"YES","YES","YES","YES",36.95829396,65.07228939
"29","FARYAB","فاریاب","2912","QORGHAN","قرغان","2912","QORGHAN","قرغان","NO","2912193","Kuhna Qarghan Primary School","Qarghan","مکتب ابتدایی کهنه قرغان","قرغان","YES",3,2,1,"YES","YES","YES","YES",36.9171274200001,65.0695866
"29","FARYAB","فاریاب","2912","QORGHAN","قرغان","2912","QORGHAN","قرغان","NO","2912194","Yousuf Andkhoy High School","Namazgah Kagar","لیسه یوسف اند خویی","نماز كاه كاكر","YES",3,1,2,"YES","YES","YES","YES",36.9532862500001,65.09946847
"29","FARYAB","فاریاب","2912","QORGHAN","قرغان","2912","QORGHAN","قرغان","NO","2912195","Mir Abad Boys High School","Mir Abad","لیسه ذکورمیر آباد","مير آباد","YES",5,3,2,"YES","YES","YES","YES",36.8955633,65.09404014
"29","FARYAB","فاریاب","2912","QORGHAN","قرغان","2912","QORGHAN","قرغان","NO","2912196","Haji Laar Mosque","Mir Abad","مسجد حاجی لار","مير اباد","YES",3,2,1,"YES","YES","YES","YES",36.87617979,65.08191845
"29","FARYAB","فاریاب","2912","QORGHAN","قرغان","2912","QORGHAN","قرغان","NO","2912197","Aaq Mosque","Bagh Bostan","آق مسجد","باغبوستان","YES",4,2,2,"YES","YES","YES","YES",36.9336191200001,65.0906350500001
