"province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_name_pashto","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","district_or_subdivision_name_pashto","provincial_capital","pc_code","pc_name_eng","pc_name_dari","pc_name_pashto","pc_location_eng","pc_location_dari","pc_location_pashto","planned_2018","prelim_ps_count","final_ps_count","prelim_results_reporting","final_results_reporting","pc_change_initial_final_plan","assessment_status","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"06","NANGARHAR","0622","DURBABA","در بابا","در بابا","0622","DURBABA","در بابا","در بابا","NO","0622447"," Chinar Secondary School","چنار متو سطه ښوونځی","چنار متو سطه ښوونځی","Kandi Kalai","کندی کلی","کندی کلی","YES",4,4,"YES","YES","no change","New",2400,57,1,0,20,0,0,9,27,2326,1737,589,17,0,1754,589,2343
"06","NANGARHAR","0622","DURBABA","در بابا","در بابا","0622","DURBABA","در بابا","در بابا","NO","0622448"," Koze Wachi Lagdai Mosque","کوزی وچی لګډی مسجد","کوزی وچی لګډی مسجد","Kozah Wacha Lagdah","کوزه وچه لګډه","کوزه وچه لګډه","YES",3,4,"YES","YES","no change","Relocated",2370,142,6,0,23,0,0,22,91,2228,1122,1106,0,0,1122,1106,2228
"06","NANGARHAR","0622","DURBABA","در بابا","در بابا","0622","DURBABA","در بابا","در بابا","NO","0622449"," Sasobai School","مکتب څڅوبۍ","مکتب څڅوبۍ","Sasobai","څڅوبۍ","څڅوبۍ","YES",3,3,"YES","YES","no change","Old",1800,103,9,0,21,0,0,18,55,1696,1128,568,1,0,1129,568,1697
"06","NANGARHAR","0622","DURBABA","در بابا","در بابا","0622","DURBABA","در بابا","در بابا","NO","0622450"," Garrhoko Kali Jame Mosque","کلی  ګړوکو جامع مسجد","کلی  ګړوکو جامع مسجد","Garrhoko Kalai","کلی  ګړوکو","کلی  ګړوکو","YES",3,3,"YES","YES","no change","Old",1788,59,11,0,15,0,0,5,28,1702,1131,571,27,0,1157,572,1729
"06","NANGARHAR","0622","DURBABA","در بابا","در بابا","0622","DURBABA","در بابا","در بابا","NO","0622451"," Khowarr Menah Jame Mosque","خوړ مينه جامع مسجد","خوړ مينه جامع مسجد","Sholgar Jomat","شولګر جومات","شولګر جومات","YES",4,5,"YES","YES","no change","Relocated",2952,94,16,0,23,0,0,8,47,2858,1710,1148,0,0,1710,1148,2858
"06","NANGARHAR","0622","DURBABA","در بابا","در بابا","0622","DURBABA","در بابا","در بابا","NO","0622452"," Enzar Kalai Secondary School","انځرکلی منځنی ښوونځی","انځرکلی منځنی ښوونځی","Enzar Kalai","انځرکلی","انځرکلی","YES",3,3,"YES","YES","no change","Old",1284,75,5,0,7,0,0,13,50,1209,999,210,0,0,999,210,1209
"06","NANGARHAR","0622","DURBABA","در بابا","در بابا","0622","DURBABA","در بابا","در بابا","NO","0622453"," Sholgar School","شولګرښوونځی","شولګرښوونځی","Shalgar","شلگر","شلگر","YES",3,3,"YES","YES","no change","Old",1338,52,13,0,4,0,0,9,26,1285,981,304,1,0,982,304,1286
"06","NANGARHAR","0622","DURBABA","در بابا","در بابا","0622","DURBABA","در بابا","در بابا","NO","0622454"," Soor Kandaw Mosque","سورکنډاو مسجد","سورکنډاو مسجد","Sor Kandw Kalai","سورکنډاو کلی","سورکنډاو کلی","YES",2,3,"YES","YES","no change","Relocated",1296,111,12,0,14,0,0,13,72,1184,980,204,1,0,981,204,1185
"06","NANGARHAR","0622","DURBABA","در بابا","در بابا","0622","DURBABA","در بابا","در بابا","NO","0622455"," Shagai Jame Mosque","شګی جامع مسجد","شګی جامع مسجد","Shagai","شاګي","شاګي","YES",3,3,"YES","YES","no change","Relocated",1602,67,30,0,11,0,0,6,20,1535,1050,485,0,0,1050,485,1535
"06","NANGARHAR","0622","DURBABA","در بابا","در بابا","0622","DURBABA","در بابا","در بابا","NO","0622456"," Zyarat Kali Mosque","زيارت کلي مسجد","زيارت کلي مسجد","Zyarat Kalai","زیارت کلی","زیارت کلی","YES",3,3,"YES","YES","no change","Old",1584,173,11,0,29,0,0,8,125,1410,948,462,1,0,949,462,1411
"06","NANGARHAR","0622","DURBABA","در بابا","در بابا","0622","DURBABA","در بابا","در بابا","NO","0622457"," Ghozgai Primary School","غوزګی ابتدايه ښوونځی","غوزګی ابتدايه ښوونځی","Ghozgai","غوزګی","غوزګی","YES",3,3,"YES","YES","no change","New",1338,71,6,0,13,0,0,12,40,1267,927,340,0,0,927,340,1267
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623334","Marouf Cheenah Jame Mosque","معروف چينه جامع جومات","معروف چينه جامع جومات","Marouf Cheenah","معروف چينه","معروف چينه","YES",NA,NA,"NO","NO","added",NA,3168,101,10,0,17,0,0,16,58,3047,2041,1006,20,0,2061,1006,3067
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623337","Maidanak Jame Mosque","میدانک جامع جومات","میدانک جامع جومات","Maidanak","ميدانک","ميدانک","YES",3,3,"YES","YES","added",NA,801,23,5,0,3,0,0,8,7,778,627,151,0,0,627,151,778
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623338","Da Kahi High School","دکهی ليسه","دکهی ليسه","Srah Qalla","سره قلعه","سره قلعه","YES",3,3,"YES","YES","added",NA,1692,120,0,0,12,0,0,14,94,1572,1110,462,0,0,1110,462,1572
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623340","Zaree Kholah",NA,NA,"Zaree Kholah Kalai",NA,NA,"YES",NA,NA,"NO","NO","added",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623341","Sandooq Kali Jame Mosque","صندوق کل جامع جومات","صندوق کل جامع جومات","Sandooq Kalai","صندوقکل","صندوقکل","YES",2,2,"YES","YES","added",NA,702,47,2,0,12,0,0,0,33,653,512,141,2,0,513,142,655
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623342","Da Wach Kotaio aw Dawlat Khilo Mosque","د وچ کوټیو او دولت خیلوجومات","د وچ کوټیو او دولت خیلوجومات","Koshtal","کوشتال","کوشتال","YES",2,2,"YES","YES","added",NA,576,37,9,0,6,0,0,3,19,538,451,87,1,0,451,88,539
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623343","Ali Aka Khil Old Mosque","ع يل اکاخیل زوړ جومات","ع يل اکاخیل زوړ جومات","Khas Acheen","خ ا ص ا چ ري","خ ا ص ا چ ري","YES",3,3,"YES","YES","added",NA,702,45,12,0,9,0,0,4,20,656,612,44,1,0,612,45,657
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623344","Acheen High School","ا چ ري ل ی س ه","ا چ ري ل ی س ه","Shadal","شاډل","شاډل","YES",3,3,"YES","YES","added",NA,1020,37,9,0,11,0,0,1,16,983,841,142,0,0,841,142,983
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623345","Tereli Primary School","تري يل ابتدائيه مکتب","تري يل ابتدائيه مکتب","Tareli","تري يل","تري يل","YES",2,2,"YES","YES","added",NA,558,26,3,0,4,0,0,6,13,532,457,75,0,0,457,75,532
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623350","Mullah Saeb Zyarat Mosque","مولا صیب زیارت جومات","مولا صیب زیارت جومات","Button","ب ړي","ب ړي","YES",2,2,"YES","YES","added",NA,360,21,5,0,1,0,0,9,6,339,287,52,0,0,287,52,339
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623351","Asad Khilo School","اسد خیلو مکتب","اسد خیلو مکتب","Asad Khil","اسد خیل","اسد خیل","YES",2,2,"YES","YES","added",NA,258,17,6,0,2,0,0,2,7,241,213,28,0,0,213,28,241
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623352","Ilyas Ba Ba School","الياس بابا مکتب","الياس بابا مکتب","Wach Got","وچ کوټ","وچ کوټ","YES",NA,NA,"NO","NO","added",NA,2082,105,5,0,14,0,0,6,80,1975,1133,842,2,0,1134,843,1977
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623353","Mast Ba Ba School","مست بابا مکتب","مست بابا مکتب","Morgai","م و ر ۍکی","م و ر ۍکی","YES",4,4,"YES","YES","added",NA,2004,43,6,0,22,0,0,5,10,1961,1174,787,0,0,1174,787,1961
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623354","Morgii Mosque",NA,NA,"Morgai Kalai",NA,NA,"YES",NA,NA,"NO","NO","added",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623355","Shokannai Primary School","شوکا ین ابتدائيه مکتب","شوکا ین ابتدائيه مکتب","Showkanai","شوکا ین","شوکا ین","YES",5,5,"YES","YES","added",NA,2838,122,14,1,18,0,0,6,83,2708,1648,1060,8,0,1655,1061,2716
"06","NANGARHAR","0623","SPIN GHAR","سپین غر","سپین غر","0623","SPIN GHAR","سپین غر","سپین غر","NO","0623356","Momand Clinic",NA,NA,"Showkanai",NA,NA,"YES",NA,NA,"NO","NO","added",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701001"," Mastore High School","مستورې لېسه","مستورې لېسه","Mehtarlam","مهترلام","مهترلام","YES",20,20,"YES","YES","no change","Old",11562,567,142,0,126,0,0,104,195,10974,7974,3000,21,0,7995,3000,10995
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701002"," Shahr e Naw Experimental School","د شهرنو لمړنۍ تجربوي ښوونځی","د شهرنو لمړنۍ تجربوي ښوونځی","Mehtarlam","مهترلام","مهترلام","YES",10,10,"YES","YES","no change","Old",5664,335,113,0,30,0,0,44,148,5323,3866,1457,6,0,3872,1457,5329
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701003"," Ali Khil School","دعلي خېلو ښوونځی","دعلي خېلو ښوونځی","Ali Khil","علی خیل","علی خیل","YES",11,11,"YES","YES","no change","Old",4938,260,74,24,52,0,0,43,67,4647,3731,916,31,0,3762,916,4678
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701004"," Kutub Zai School","کتب زی مکتب","کتب زی مکتب","kutub zai","کتب زی","کتب زی","YES",3,3,"YES","YES","no change","Old",1908,161,31,0,6,0,0,13,111,1745,1200,545,2,0,1201,546,1747
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701005"," Sher Garr School","د شېرګړ ښوونځی","د شېرګړ ښوونځی","Sher Gharr","شیرګړ","شیرګړ","YES",3,3,"YES","YES","no change","Old",1686,150,38,0,10,0,0,2,100,1536,1192,344,0,0,1192,344,1536
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701006"," Deh Zyarat School","د ده زيارت ښوونځی","د ده زيارت ښوونځی","Deh Zyarat","ده زیارت","ده زیارت","YES",8,8,"YES","YES","no change","Old",3804,151,30,0,21,0,0,34,66,3611,2651,960,42,0,2693,960,3653
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701007"," Refugees Camp School","د مهاجرينو کمپ ښوونځی","د مهاجرينو کمپ ښوونځی","Refugees camp","د مهاجرينو کمپ","د مهاجرينو کمپ","YES",7,7,"YES","YES","no change","Old",3636,139,75,0,14,0,0,25,25,3468,2284,1184,29,0,2312,1185,3497
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701008"," Haider Khani Kalkot School","د حېدرخانۍ کلکوټ ښوونځی","د حېدرخانۍ کلکوټ ښوونځی","Haider Khani","حیدرخانی","حیدرخانی","YES",6,6,"YES","YES","no change","Old",3067,139,64,1,5,0,0,38,31,2921,2531,390,7,0,2538,390,2928
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701009"," Chahar Dehi School","د چاردهي ښوونځی","د چاردهي ښوونځی","Chahar Dehi  ","چهاردهي","چهاردهي","YES",5,5,"YES","YES","no change","Relocated",2094,77,24,0,12,0,0,8,33,2003,1297,706,14,0,1305,712,2017
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701010"," Shamangul Mosque","د شمنګل جومات","د شمنګل جومات","Shamangal","شمنګل","شمنګل","YES",3,3,"YES","YES","no change","Old",1260,106,79,0,11,0,0,4,12,1148,835,313,6,0,840,314,1154
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701011"," Teer Garai Mosque","د تيرګړېو جومات","د تيرګړېو جومات","Teer Garai","تیر ګړی","تیر ګړی","YES",4,4,"YES","YES","no change","Old",2436,85,55,0,11,0,0,11,8,2348,1723,625,3,0,1726,625,2351
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701012"," Gameen Kalai Mosque and School","د ګمین دکلي جومات اوښوونځی","د ګمین دکلي جومات اوښوونځی","Gameen","ګمین","ګمین","YES",6,6,"YES","YES","no change","Old",3628,361,60,0,16,0,0,25,260,3264,1806,1458,3,0,1808,1459,3267
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701013"," Chalmatai School","د چلمټيو ښوونځی","د چلمټيو ښوونځی","Chalmatio Kalai","چلمټیو کلی","چلمټیو کلی","YES",4,4,"YES","YES","no change","Relocated",1986,110,71,0,8,0,0,12,19,1875,1536,339,1,0,1537,339,1876
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701014"," Sehsadi Boys and Girls School","دسه صدې دهلکانواونجونو ښوونځي","دسه صدې دهلکانواونجونو ښوونځي","Pahlawan Ba Ba SehSadah","پهلوان بابا سه صده","پهلوان بابا سه صده","YES",8,8,"YES","YES","no change","Old",4122,195,83,0,15,0,0,27,70,3910,2764,1146,17,0,2779,1148,3927
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701015"," Harmal Boys and Girls School","دهرمل دهلکانو او نجونو ښوونځي","دهرمل دهلکانو او نجونو ښوونځي","Harmal","هرمل","هرمل","YES",4,4,"YES","YES","no change","Old",2034,95,38,0,6,0,0,10,41,1936,1511,425,3,0,1514,425,1939
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701016"," Shamatio Mosque","د شمټيو جومات","د شمټيو جومات","Shamatai","شمټی","شمټی","YES",2,2,"YES","YES","no change","Not Assessed",1272,78,27,0,6,0,0,1,44,1155,597,558,39,0,636,558,1194
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701017"," Kachoor School","د کچور ښوونځی","د کچور ښوونځی","Hafeezah Aabzai","حفیظه اب زی","حفیظه اب زی","YES",3,3,"YES","YES","no change","Old",1368,172,55,0,10,0,0,8,99,1196,899,297,0,0,899,297,1196
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701018"," Gularam School","د ګلارام ښوونځی","د ګلارام ښوونځی","Gularam","ګلارام","ګلارام","YES",1,1,"YES","YES","no change","Not Assessed",312,48,8,0,9,0,0,2,29,262,262,0,2,0,264,0,264
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701019"," Katal Girls School","دکټل دنجونوښوونځی","دکټل دنجونوښوونځی","Katal","کټل","کټل","YES",5,5,"YES","YES","no change","Old",2603,210,84,0,9,0,0,18,99,2386,1632,754,7,0,1639,754,2393
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701020"," Shaheed Mawlawi Habib Rahman High School","دشهيد مولوي حبيب رحمان لېسه","دشهيد مولوي حبيب رحمان لېسه","Basram","بصرام","بصرام","YES",4,3,"YES","YES","no change","Old",1800,200,54,0,19,0,0,2,125,1598,1336,262,2,0,1338,262,1600
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701021"," Badee Abad Mosque","د بدیع آباد مسجد","د بدیع آباد مسجد","Kulalan","کلالان","کلالان","YES",4,4,"YES","YES","no change","Relocated",2142,225,63,0,87,0,0,7,68,1916,1527,389,1,0,1528,389,1917
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701022"," Karanj Village Mosque","د کرنج دکلي جومات","د کرنج دکلي جومات","Da Karanj Kalai","د کرنج کلی","د کرنج کلی","YES",1,1,"YES","YES","no change","Not Assessed",90,19,9,0,0,0,0,2,8,71,71,0,0,0,71,0,71
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701023"," Karanj Kochiano Mosque","دکرنج دکوچيانو جومات","دکرنج دکوچيانو جومات","Da Karanj Kalai","کرنج کلی","کرنج کلی","YES",1,1,"YES","YES","no change","Not Assessed",78,19,4,0,1,0,0,0,14,48,48,0,11,0,59,0,59
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701024"," Alishang Village School","دعليشنګ دکلي ښوونځی","دعليشنګ دکلي ښوونځی","Da Alishang Kalai","د علیشنګ کلی","د علیشنګ کلی","YES",2,2,"YES","YES","no change","Old",1368,162,65,0,8,0,0,4,85,1203,875,328,3,0,878,328,1206
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701025"," Dewah School","د ډيوې ښوونځی","د ډيوې ښوونځی","Dewah","ډیوه","ډیوه","YES",3,3,"YES","YES","no change","Old",869,82,21,0,7,0,0,11,43,787,648,139,0,0,648,139,787
"07","LAGHMAN","0701","MEHTARLAM","مهترلام","مهترلام","0701","MEHTARLAM","مهترلام","مهترلام","YES","0701124","Sultan Ghazi Secondary School","مکتب متوسطه شهرک سلطان غازی","مکتب متوسطه شهرک سلطان غازی","Sultan Ghazi Town","شهرک سلطان غازی","شهرک سلطان غازی","YES",9,9,"YES","YES","added",NA,4920,158,41,0,17,0,0,53,47,4693,3484,1209,69,0,3540,1222,4762
