pc_code_18,pc_code_14,site_2018,site_2014,matched,matched_by,center_status,dropped_from_14,code_change,merger,pc_name_eng_18,pc_name_dari_18,iec_2018_assessment_report_status,pc_name_eng_14,pc_name_dari_14,lat_14,lon_14,coord_14_18_discrepancy_in_meters
0803025,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Tariq School,مکتب طارق,New,NA,NA,NA,NA,NA
0803026,0803045,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Pasgaran School,مکتب پسگران,Old,Pasgaran School,مکتب پسگران,35.2806835500001,69.6566862400001,1115.61322611138
0803027,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Keraman Religious Madrassah,مدرسه دینی کرامان,Relocated,NA,NA,NA,NA,NA
0803028,0803044,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Keraman,لیسه نسوان کرامان,Old,Kraman Girls School,لیسه نسوان کرامان,35.29590464,69.65398056,1352.80955539717
0803029,0803100,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Askanyaz Mosque,مسجد اسکنیاز,Old,Askanyaz Mosque,مسجد اسکنیاز,35.293694487,69.673054936,195.010357483518
0803030,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Dahan Sakh Mosque,مسجد دهن سخ,Old,NA,NA,NA,NA,NA
0803031,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Usman Ghani Primary School,مکتب ابتدایه عثمان غنی,Relocated,NA,NA,NA,NA,NA
0803032,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Khwajah Abdul Azi Girls Secondary School,مکتب متوسطه نسوان خواجه عبدالعزی,Relocated,NA,NA,NA,NA,NA
0803033,0803056,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Tambanah Girls High School,مکتب نسوان تمبنه,Old,Tambina Girls School,مکتب نسوان تمبنه,35.3222152600001,69.6434288800001,1953.78419139169
0804034,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Marshal Mohammad Qaseem Fahim Darul Uloom,دارالعلوم مارشال محمد قسیم فهیم,New,NA,NA,NA,NA,NA
0804035,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Shabah Boys High School,لیسه ذکورشابه,Relocated,NA,NA,NA,NA,NA
0804036,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Hanafi Zanah School,مکتب حنفی زنه,Relocated,NA,NA,NA,NA,NA
0804037,0804011,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Peshghor Jame Mosque,مسجد جامع پشغور,Old,Peshghur Mosque,مسجد جامع پشغور,35.3983880400001,69.69620161,6.64604391848473
0804038,0804102,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Khatimul Anbya School,مکتب خاتم الانبیا,Old,Khatamul Anbia School,مکتب خاتم الانبیا,35.40950574,69.697688548,27.461667489514
0804039,0804015,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Kharo Madrassah,مدرسه خارو,Old,Kharo Madrassa,مدرسه خارو,35.4247334700001,69.6981217900001,29.2813784896739
0804040,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Barjman Jame Mosque,مسجد جامع برجمن,New,NA,NA,NA,NA,NA
0804041,0804009,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Khinj Madrassah,مدرسه خنج,Old,Khanj Madrassa,مدرسه خنج,35.4252111700001,69.7240661800001,1066.07186720347
0804042,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Pawat Madrassah,مدرسه پاوات,New,NA,NA,NA,NA,NA
0804043,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Matta Boys High School,لیسه ذکور متاء,Relocated,NA,NA,NA,NA,NA
0804044,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Abdullah Bin Masoud Jame Mosque,مسجد جامع عبدالله بن مسعود,New,NA,NA,NA,NA,NA
0804045,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Makani Primary School,مکتب ابتدائیه مکنی,New,NA,NA,NA,NA,NA
0804046,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Safid Chahr Jame Mosque,مسجدجامع سفیدچهر,Relocated,NA,NA,NA,NA,NA
0804047,0804103,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Mohammad Panah Shaheed School,مکتب محمد پناه شهید,Old,Mohammad Panah Shaheed School,مکتب محمد پناه شهید,35.4685760380001,69.7622650530001,30.3406135338854
0804048,0804017,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ghanjo Mosque,مسجد غنجو,Old,Ghanjo Mosque,مسجد غنجو,35.47466509,69.7962014200001,8.03929230514129
0804049,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Dasht Reot Madrassah,مدرسه دشت ریوت,Relocated,NA,NA,NA,NA,NA
0804050,0804016,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Dur Namah Mosque,مسجد درنامه,Old,Darnama Mosque,مسجد درنامه,35.50138888,69.8394444400001,110.25005013501
0805051,0805040,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA,Darband Boys Secondary School,مکتب متوسطه ذکور دربند,Old,Dar Band  Boys Secondary School,مکتب متوسطه ذکور دربند,35.18309907,69.3376168300001,0
0805052,0805033,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Faraj Girls High School,لیسه نسوان فراج,Old,Faraj Girls School,لیسه نسوان فراج,35.20661785,69.3616333200001,625.385115232569
0805053,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Sangeen School,مکتب سنگین,Relocated,NA,NA,NA,NA,NA
0805054,0805029,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Zamankor Secondary School,مکتب متوسط زمانکور,Old,Zamankor Secondary School,مکتب متوسط زمانکور,35.230582070000096,69.3457785300001,20.1762206790369
0805055,0805030,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA,Boys School,مکتب ذکور,Old,Boys School,مکتب ذکور,35.2306723400001,69.3697981700001,0
0805056,0805042,YES,YES,YES,PROXIMITY MATCH,Existing Site,NO,YES,NA,Chaman Qallacha Mosque,مسجد چمن قلعچه,Old,Chaman Qala,چمن قلعچه,35.22452796,69.3742923100001,32.3014743289919
0805057,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Noor Madrassah,مدرسه نور,Relocated,NA,NA,NA,NA,NA
0805058,0805039,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Shofah Secondary School,مکتب متوسطه شوفه,Old,Shofa Secondary School,مکتب متوسطه شوفه,35.21541682,69.4552580700001,546.943194951739
0805059,0805036,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ganah Madrassah,مدرسه گنه,Old,Madrassa Gana,مدرسه گنه,35.23019414,69.44241994,20.5108443053494
0805060,0805038,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Dashtak Girls School,مکتب نسوان دشتک,Old,Dashtak Girls School,مکتب نسوان دشتک,35.2501485900001,69.4373292300001,73.8463557364967
0805061,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Tawakh Girls High School,لیسه نسوان تاواخ,Relocated,NA,NA,NA,NA,NA
0806062,0806090,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Korabah School,مکتب کورابه,Old,Koraba School,مکتب کورابه,35.20855665,69.3048677700001,541.624871745807
0806063,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Roy Darah clinic,کلینیک روی دره,Relocated,NA,NA,NA,NA,NA
0806064,0806105,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Sang Lakhshan Mosque,مسجد سنگ لخشان,Old,Sang Lakhshan Mosque,مسجد سنگ لخشان,35.227219096,69.292513774,46.2680832260494
0806065,0806085,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Sagha War Mosque,مسجد سغه وار,Old,Sagha War Mosque,مسجد سغه وار,35.20292979,69.2798897100001,9.14922947478301
0806066,0806088,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Janan Joi Mosque,مسجد جانان جوی,Old,Janan Joy Mosque,مسجد جانان جوی,35.18855094,69.2619666700001,57.5069566671991
0806067,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Chelanak Mosque,مسجد چیلانک,New,NA,NA,NA,NA,NA
0807068,0807075,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Khwajah Arif School,مکتب خواجه عارف,Old,Khwaja Arif School,مکتب خواجه عارف,35.5300861100001,69.94444444,39.670309348596
0807069,0807078,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Do Aabi Khawak School,مکتب دوآبی خاواک,Old,Du Aabi Khawaak School,مکتب دوآبی خاواک,35.5695748400001,69.90588669,56.3702795466925
0807070,0807074,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Tal Secondary School,مکتب متوسط تل,Old,Tal Secondary School,مکتب متوسط تل,35.56285397,69.8655285900001,1643.37514975585
0807071,0807108,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Chonni School,مکتب چونی,Old,Choni School,مکتب چونی,35.640124196,69.8803022320001,421.180660177425
0807072,0807073,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Deh Khawak School,مکتب ده خاواک,Old,Deh khawak School,مکتب ده خاواک,35.64437665,69.90917096,11.0938480332812
0807073,0807072,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Kohsoor Mosque,مسجد کوهسور,Old,Kohsar Mosque,مسجد کوهسور,35.6082413700001,69.99008661,366.793520188177
0807074,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Imam Abu Haneefah Madrassah,مدرسه امام ابوحنیفه,Relocated,NA,NA,NA,NA,NA
0807075,0807081,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Chemar Bala Mosque,مسجد چمار بالا,Old,Chamar Bala Mosque,مسجد چمار بالا,35.68464421,70.12066242,7.21833240174066
0807076,0807069,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Qalla Jame Mosque,مسجد جامع قلعه,Old,Qala Mosque,مسجد جامع قلعه,35.6213111100001,70.0052305500001,10.7321851351633
0807077,0807070,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Naw Dang Mosque,مسجد نو دانگ,Old,Nawdang Mosque,مسجد نو دانگ,35.6239111100001,70.004375,5.07676015055511
0807078,0807068,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Kojan High School,لیسه کوجان,Old,Kojan High School,لیسه کوجان,35.64637185,70.0484726700001,15.6414236147532
0807079,0807077,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Shal Kacha Mosque,مسجد شال کچه,Old,Shal Kacha Mosque,مسجد شال کچه,35.6818800080001,70.0519928560001,413.663883377383
0807080,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Shahr e Billand Primary School,مکتب ابتدائیه شهربلند,Relocated,NA,NA,NA,NA,NA
0807081,0807076,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Kul Kawa Mosque,مسجد کل کوا,Old,Kalkoa Mosque,مسجد کل کوا,35.6879537700001,70.08305324,102.372863178761
0807082,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Karpeetab High School,لیسه کرپیتاب,Relocated,NA,NA,NA,NA,NA
0807083,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Pas Mazar Primary School,مکتب ابتدائیه پس مزار,Relocated,NA,NA,NA,NA,NA
0807084,0807095,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Darah Shal Zor Khaimah (tent),خیمه دره شال زور,Old,Dara-e-Shalzor Tent,خیمه دره شال زور,35.7405611100001,70.16594444,17.6655804193525
0808085,0808058,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ahl e Shafee Mosque,مسجد اهل شفیع,Old,Ahlee Shafi Mosque,مسجد اهل شفیع,35.26703777,69.8768306200001,831.924227057527
0808086,0808053,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Astanah Boys School,مکتب ذکور آستانه,Old,Astana Boys School,مکتب ذکور آستانه,35.24283653,69.8479980900001,326.394155721958
0808087,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Qulandoor Jame Mosque,مسجد جامع قولندور,Relocated,NA,NA,NA,NA,NA
0808088,0808051,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Abdul Wadoud Shaheed Boys High School,لیسه ذکور عبدالودود شهید,Old,Abdul Wodod Shaheed Boys High School,لیسه ذکور عبدالودود شهید,35.2538034500001,69.76879519,0
0808089,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Khwajah Khezar Primary School,مکتب ابتدایه خواجه خضر,Relocated,NA,NA,NA,NA,NA
0808090,0808065,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Parangan Boys School,مکتب ذکور پرنګان,Old,Parngan Boys School,مکتب ذکور پرنګان,35.23369697,69.74468233,430.182197705807
0808091,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Gulab Khil Secondary School,مکتب متوسطه مختلط گلاب خیل,Relocated,NA,NA,NA,NA,NA
0808092,0808049,YES,YES,YES,PROXIMITY MATCH,Existing Site,NO,YES,NA,Sangi Khan Jame Mosque,مسجد جامع سنگی خان,Old,Mosque,مسجد جامع,35.2495636400001,69.7255153300001,24.6430334624834
0808093,0808048,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Ba Ba Ali School,مکتب بابا علی,Relocated,Baba Ali School,مکتب بابا علی,35.2524457700001,69.70887624,534.873038703391
0808094,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Mohammad Nasim Shaheed Boys and Girls School,مکتب مختلط محمد نسیم شهید,New,NA,NA,NA,NA,NA
0808095,0808057,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Jar Ali School,مکتب جر علی,Old,Jar a+J1748li Schoo,مکتب جر علی,35.24685413,69.6981331600001,163.503816458879
0808096,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Paeen Joi Mosque,مسجد پائین جوی,New,NA,NA,NA,NA,NA
0808097,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Deh Sewa Mosque,مسجد ده سیوا,New,NA,NA,NA,NA,NA
0901001,0901227,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA,Mazar Darah village Mosque,مسجد قریه مزار دره,Not Assessed,Mazar Dara Mosque,مسجد قریه مزار دره,35.85377293,68.7645338,0
0901002,0901035,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,"On the left side of the sea, Opposite the Bagh e *",چپ دریا مقابل باغ قهوه خانه، مکتب کارته اتفاق,Old,Karta-e-Etifaq School,چپ دریا مقابل باغ قهوه خانه، مکتب کارته اتفاق,35.9244554600001,68.7209955800001,44.5120770971693
0901003,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Khalid Bine Walid Mosque,مسجد خالد بن ولید,Old,NA,NA,NA,NA,NA
0901004,0901005,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Takya Khanah Farhat Jame Mosque,مسجد جامع تکیه خانه تپه فرحت,Old,Takia Khana Farahd  Mosque,مسجد جامع تکیه خانه تپه فرحت,35.9496463900001,68.70363677,12.015039705444
0901005,0901012,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Khwajah e Kamal Wali School,مکتب خواجه کمال ولی,Old,Khwaja Kamal Wali School,مکتب خواجه کمال ولی,35.98081719,68.6807276900001,26.459430974676
0901006,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Shamraq Park High School,لیسه پارک شمرق,Relocated,NA,NA,NA,NA,NA
0901007,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Hazrat Usman Ghani Mosque,مسجد حضرت عثمان غنی,Relocated,NA,NA,NA,NA,NA
0901008,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Omer Farouq High School,لیسه عمر فاروق,Relocated,NA,NA,NA,NA,NA
0901009,0901229,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Qul e Punjsheri ha Mosque,مسجد قول پنجشیری ها,Old,Panjsheriha Mosque,مسجد قول پنجشیری ها,35.9420249100001,68.71766302,18.4369639361376
0901010,0901230,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Haji Abdul Ghafar Mosque,مسجد حاجی عبدالغفار,Old,Haji Abdul Ghafar Mosque,مسجد حاجی عبدالغفار,35.94822566,68.7162809700001,15.0400140303449
0901011,0901001,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Hawa Girls High School,لیسه نسوان حوا,Old,Hawa Girls High School,لیسه نسوان حوا,35.9503365700001,68.71069825,19.0413527625259
0901012,0901010,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,School no. 2,مکتب نمبر 2,Old,Number 2 School,مکتب نمبر 2,35.95981008,68.70713634,23.5393939280618
0901013,NA,YES,NO,NO,NO MATCH / NEW LOCATION,New Site,NO,NA,NA,Madan Girls High School,لیسه نسوان معدن,Relocated,NA,NA,NA,NA,NA
0901014,0901011,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Band e du High School,لیسه بند دو,Old,Band Du High School,لیسه بند دو,35.9867972600001,68.6862185100001,13.7958126071016
0901015,0901021,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Zaman Khil Gawsawr Mosque,مسچد زمان خیل گاوسوار,Old,Zaman Khil Gaw Sovar Mosque,مسچد زمان خیل گاوسوار,35.99491264,68.6859364600001,26.7690748516953
0901016,0901022,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Hussain Khil High School,لیسه حسین خیل,Old,Hussain Khel  High School,لیسه حسین خیل,36.0240956300001,68.6763862000001,12.6950424317272
0901017,0901023,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Bala Duri School,مکتب بالادوری,Old,Bala Dori School,مکتب بالادوری,36.04612115,68.6717493400001,28.8875974231681
0901018,0901036,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,School no. 2,مکتب نمبر 2,Old,Number 2 School,مکتب نمبر 2,36.06090859,68.6757229900001,31.8860665440603
0901019,0901024,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Toor Shaheed School,مکتب تور شهید,Old,Toor Shaheed School,مکتب تور شهید,36.07283475,68.6621199300001,81.4476436440388
0901020,0901040,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA,"Aka Khil Mosque, Durbeen Bagh",در بین باغ مسجد اکه خیل,Not Assessed,Aka Khel Mosque Garden,در بین باغ مسجد اکه خیل,36.0433474000001,68.65928913,0
0901021,0901231,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,Abdul Qadeer Akhundzadah Shah Badaleen School,مکتب عبدالقدیر آخند زاده شاه بدالین,Not Assessed,Abdul Qadeer Okhonzada School,مکتب عبدالقدیر آخند زاده شاه بدالین,36.0191283700001,68.6514953700001,0
0901022,0901019,YES,YES,YES,LOCATION NAME AND DISTRICT MATCH,Existing Site,NO,YES,NA,"Sayed Jamaluddin Afghan School, Chashma e Sheer, *",مکتب سید جمال الدین افغان چشمه شیر سرک مزار پلجمری,Old,Said Jamalluddin Afghan School,مکتب سید جمال الدین افغان چشمه شیر سرک مزار پلجمری,35.9950519000001,68.6454205,10.4929168516314
0901023,0901016,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA,Wazir Abad village Mosque,مسجد قریه وزیر آیاد,Not Assessed,Wazir Abad Village Mosque,مسجد قریه وزیر آیاد,35.97776011,68.6679299700001,0
0901024,0901015,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA,Qaryae Qazi village,قریه قاضی,Not Assessed,Qazi Village,قریه قاضی,35.9749866600001,68.65249069,0
0901025,0901018,YES,YES,YES,GIS MATCH,Existing Site,NO,YES,NA,Niazullah Mosque,مسجد  نیاز الله,Not Assessed,Niazullah Village,مسجد  نیاز الله,35.9645008800001,68.66403235,0
