"province_code","province_name_eng","district_sub_code","district_or_subdivision_name_eng","pc_code","pc_name_eng","pc_name_dari","planned_18","prelim_results_18","prelim_votes_18","final_results_18","final_votes_18","missing_vr_19","new_vr_19","vr_prelim_total_18","vr_final_total_18","vr_male_18","vr_fem_18","vr_kuchi_18","vr_sikh_18","vr_prelim_total_19","vr_male_19","vr_fem_19","vr_kuchi_19","vr_sikh_19","vr_total_change","vr_total_pct_change","vr_male_change","vr_male_pct_change","vr_fem_change","vr_fem_pct_change","vr_kuchi_change","vr_kuchi_pct_change","vr_sikh_change","vr_sikh_pct_change"
"32","Hirat","3203","GUZARA","3203109","Murghab Boys High School","لیسه ذکور مرغاب","YES","YES",736,"YES",736,"OK","NO CHANGE",963,928,494,433,1,0,926,493,432,1,0,-2,-0.0021551724137931,-1,-0.00202429149797571,-1,-0.0023094688221709,0,0,0,NA
"32","Hirat","3203","GUZARA","3203110","Shukoor Khani village Girls School","مکتب دخترانه قریه شکور خانی","YES","YES",2627,"YES",2092,"OK","NO CHANGE",3231,3125,1688,1437,0,0,3117,1679,1438,0,0,-8,-0.00256,-9,-0.00533175355450237,1,0.00069589422407794,0,NA,0,NA
"32","Hirat","3203","GUZARA","3203111","Wazir Fateh Khan High School","لیسه وزیر فتح خان","YES","YES",2896,"YES",2896,"OK","NO CHANGE",3833,3764,2040,1679,45,0,3761,2038,1678,45,0,-3,-0.00079702444208289,-2,-0.000980392156862745,-1,-0.000595592614651578,0,0,0,NA
"32","Hirat","3203","GUZARA","3203112","Shahrak Sanati (Industrial estate) Mosque","مسجد شهرک صنعتی","YES","YES",2131,"YES",2131,"OK","NO CHANGE",3142,3049,2049,998,2,0,3045,2046,997,2,0,-4,-0.00131190554280092,-3,-0.00146412884333821,-1,-0.00100200400801603,0,0,0,NA
"32","Hirat","3203","GUZARA","3203113","Khwajah Shahab High School","لیسه خواجه شهاب","YES","YES",1159,"YES",1159,"OK","NO CHANGE",1926,1862,1184,676,2,0,1861,1183,676,2,0,-1,-0.000537056928034372,-1,-0.000844594594594595,0,0,0,0,0,NA
"32","Hirat","3203","GUZARA","3203114","Khwajah Mohammad Kanjani High School","لیسه خواجه محمد کنجانی","YES","YES",1467,"YES",1463,"OK","NO CHANGE",3075,2857,1828,1019,10,0,2849,1828,1011,10,0,-8,-0.00280014000700035,0,0,-8,-0.00785083415112856,0,0,0,NA
"32","Hirat","3203","GUZARA","3203115","Wahdat Kort Ulya High School","لیسه وحدت کورت علیا","YES","YES",2006,"YES",2006,"OK","NO CHANGE",3749,3497,2268,1128,101,0,3504,2271,1129,104,0,7,0.0020017157563626,3,0.00132275132275132,1,0.000886524822695035,3,0.0297029702970297,0,NA
"32","Hirat","3203","GUZARA","3203116","Kul Khorma Primary School","مکتب ابتدائیه کل خرما","YES","YES",621,"YES",621,"OK","NO CHANGE",1083,1012,486,526,0,0,996,479,517,0,0,-16,-0.0158102766798419,-7,-0.01440329218107,-9,-0.0171102661596958,0,NA,0,NA
"32","Hirat","3203","GUZARA","3203117","Nesheen Bala High School","لیسه نشین بالا","YES","YES",1458,"YES",1458,"OK","NO CHANGE",2692,2603,1466,1118,19,0,2601,1463,1119,19,0,-2,-0.000768344218209758,-3,-0.00204638472032742,1,0.000894454382826476,0,0,0,NA
"32","Hirat","3203","GUZARA","3203118","Rubat Meerak Primary School","مکتب ابتدائی رباط میرک","YES","YES",429,"YES",429,"OK","NO CHANGE",755,718,425,293,0,0,719,423,296,0,0,1,0.00139275766016713,-2,-0.00470588235294118,3,0.0102389078498294,0,NA,0,NA
"32","Hirat","3203","GUZARA","3203119","Dadshan High School","لیسه دادشان","YES","YES",873,"YES",873,"OK","NO CHANGE",1316,1219,866,353,0,0,1217,864,353,0,0,-2,-0.00164068908941756,-2,-0.0023094688221709,0,0,0,NA,0,NA
"32","Hirat","3203","GUZARA","3203120","Rubat Safchi Primary School","مکتب ابتدایی رباط سفچی","YES","YES",258,"YES",258,"OK","NO CHANGE",738,679,421,255,3,0,679,421,255,3,0,0,0,0,0,0,0,0,0,0,NA
"32","Hirat","3203","GUZARA","3203121","Gumbadi Kochis location","موقعیت کوچی های گمبدی","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3203","GUZARA","3203122","Chashmah Khawani Secondary School","مکتب متوسطه چشمه خوانی","YES","YES",907,"YES",1312,"OK","NO CHANGE",2581,2497,1491,1005,1,0,2497,1491,1005,1,0,0,0,0,0,0,0,0,0,0,NA
"32","Hirat","3203","GUZARA","3203123","Pusht Koh e Mulla Yassin Secondary School","مکتب متوسطه پشت کوه ملا یاسین","YES","YES",339,"YES",339,"OK","NO CHANGE",658,599,337,262,0,0,599,337,262,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3203","GUZARA","3203124","Kochis location Kham Zyarat","موقعیت کوچی ها  خم زیارت","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3203","GUZARA","3203125","Kochis location, Sharab Payeen","موقعیت کوچی های شراب پایین","YES","YES",1294,"YES",216,"OK","NO CHANGE",2435,2371,1253,1041,77,0,2368,1250,1041,77,0,-3,-0.00126528890763391,-3,-0.00239425379090184,0,0,0,0,0,NA
"32","Hirat","3203","GUZARA","3203126","Nahestan School","مكتب نهستان","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3203","GUZARA","3203127","Gul Hazar Primary School","مکتب ابتدائیه گل هزار","YES","YES",2353,"YES",2353,"OK","NO CHANGE",2528,2436,1284,1151,1,0,2412,1261,1150,1,0,-24,-0.00985221674876847,-23,-0.0179127725856698,-1,-0.000868809730668983,0,0,0,NA
"32","Hirat","3203","GUZARA","3203128","Kochis location, Chah e Bulbul","موقعیت کوچی های چاه بلبل","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3204","KARUKH","3204129","Jandah Khan School","مکتب جنده خان","YES","YES",1340,"YES",1340,"OK","NO CHANGE",1920,1849,898,951,0,0,1847,896,951,0,0,-2,-0.00108166576527853,-2,-0.0022271714922049,0,0,0,NA,0,NA
"32","Hirat","3204","KARUKH","3204130","Pahlawan Peeri Secondary School","مکتب متوسطه پهلوان پیری","YES","YES",2048,"YES",2048,"OK","NO CHANGE",3006,2908,1519,1389,0,0,2905,1515,1390,0,0,-3,-0.00103163686382393,-4,-0.00263331138907176,1,0.000719942404607631,0,NA,0,NA
"32","Hirat","3204","KARUKH","3204131","Islamabad School","مکتب اسلام آباد","YES","YES",1135,"YES",1135,"OK","NO CHANGE",2210,2131,1127,987,17,0,2118,1118,983,17,0,-13,-0.00610042233693102,-9,-0.00798580301685892,-4,-0.00405268490374873,0,0,0,NA
"32","Hirat","3204","KARUKH","3204132","Korpah School","مکتب کورپه","YES","YES",1231,"YES",1231,"OK","NO CHANGE",1949,1860,913,946,1,0,1861,914,946,1,0,1,0.000537634408602151,1,0.00109529025191676,0,0,0,0,0,NA
"32","Hirat","3204","KARUKH","3204133","Falizkar School","مکتب فالیزکار","YES","YES",1134,"YES",1134,"OK","NO CHANGE",1710,1668,802,865,1,0,494,218,276,0,0,-1174,-0.703836930455635,-584,-0.728179551122195,-589,-0.68092485549133,-1,-1,0,NA
"32","Hirat","3204","KARUKH","3204134","Ali Abad School","مکتب علی آباد","YES","YES",539,"YES",539,"OK","NO CHANGE",893,827,482,319,26,0,824,478,320,26,0,-3,-0.00362756952841596,-4,-0.00829875518672199,1,0.00313479623824451,0,0,0,NA
"32","Hirat","3204","KARUKH","3204135","Majqandak School","مکتب مجقندک","YES","YES",1335,"YES",1335,"OK","NO CHANGE",2008,1911,1131,777,3,0,1899,1121,775,3,0,-12,-0.00627943485086342,-10,-0.00884173297966401,-2,-0.00257400257400257,0,0,0,NA
"32","Hirat","3204","KARUKH","3204136","Derakht Toot School","مکتب درخت توت","YES","YES",326,"YES",326,"OK","NO CHANGE",473,454,268,178,8,0,455,269,178,8,0,1,0.00220264317180617,1,0.00373134328358209,0,0,0,0,0,NA
"32","Hirat","3204","KARUKH","3204137","Dahan Ghar School","مکتب دهن غار","YES","YES",784,"YES",784,"OK","NO CHANGE",1219,1186,664,520,2,0,1184,662,520,2,0,-2,-0.00168634064080944,-2,-0.00301204819277108,0,0,0,0,0,NA
"32","Hirat","3204","KARUKH","3204138","Sabz Posh Mosque","مسجد سبز پوش","YES","YES",1568,"YES",1568,"OK","NO CHANGE",2312,2226,1029,1197,0,0,2211,1014,1197,0,0,-15,-0.00673854447439353,-15,-0.0145772594752187,0,0,0,NA,0,NA
"32","Hirat","3204","KARUKH","3204139","Markaz Karukh High School","لیسه مرکز کرخ","YES","YES",2672,"YES",2672,"OK","NO CHANGE",4278,4136,2310,1825,1,0,4135,2310,1824,1,0,-1,-0.000241779497098646,0,0,-1,-0.000547945205479452,0,0,0,NA
"32","Hirat","3204","KARUKH","3204140","Qalla Sharbat School","مکتب قلعه شربت","YES","YES",1250,"YES",1250,"OK","NO CHANGE",1630,1520,811,707,2,0,1515,806,707,2,0,-5,-0.00328947368421053,-5,-0.0061652281134402,0,0,0,0,0,NA
"32","Hirat","3204","KARUKH","3204141","Maloomah School","مکتب معلومه","YES","YES",588,"YES",588,"OK","NO CHANGE",748,712,400,311,1,0,712,400,311,1,0,0,0,0,0,0,0,0,0,0,NA
"32","Hirat","3204","KARUKH","3204142","Sanjoor School","مکتب سنجور","YES","YES",594,"YES",594,"OK","NO CHANGE",955,918,593,325,0,0,918,593,325,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3204","KARUKH","3204143","Mirza Bahar School","مکتب میرزا بهار","YES","YES",869,"YES",869,"OK","NO CHANGE",1242,1199,634,562,3,0,1202,637,562,3,0,3,0.00250208507089241,3,0.00473186119873817,0,0,0,0,0,NA
"32","Hirat","3204","KARUKH","3204144","Armulq School","مكتب ارملق","YES","YES",969,"YES",969,"OK","NO CHANGE",1666,1415,564,833,18,0,1414,565,831,18,0,-1,-0.000706713780918728,1,0.00177304964539007,-2,-0.00240096038415366,0,0,0,NA
"32","Hirat","3204","KARUKH","3204145","Badam Tu School","مکتب بادام تو","YES","YES",648,"YES",648,"OK","NO CHANGE",876,844,392,452,0,0,841,389,452,0,0,-3,-0.00355450236966825,-3,-0.0076530612244898,0,0,0,NA,0,NA
"32","Hirat","3204","KARUKH","3204146","Chobi Mosque","مسجدچوبی","YES","YES",393,"YES",393,"OK","NO CHANGE",1059,959,502,456,1,0,959,502,456,1,0,0,0,0,0,0,0,0,0,0,NA
"32","Hirat","3205","ZENDAJAN","3205147","Building next to the Deh Karnil Clinic","تعمیر پهلوی کلینیک ده کرنیل","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205148","Chashmah e Ghori – new building","تعمیر جدید چشمه غوری","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205149","Deh Surkh Primary School","مکتب ابتدایی ده سرخ","YES","YES",1758,"YES",939,"OK","NO CHANGE",2622,2574,1272,1302,0,0,2574,1272,1302,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205150","Qalla e Yadgar School","مکتب قلعه یادگار","YES","YES",1154,"YES",1154,"OK","NO CHANGE",1889,1829,961,868,0,0,1826,959,867,0,0,-3,-0.00164024056861673,-2,-0.00208116545265349,-1,-0.00115207373271889,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205151","Kabotar Khan School","مکتب کبوتر خان","YES","YES",446,"YES",446,"OK","NO CHANGE",1118,1075,568,507,0,0,1079,568,511,0,0,4,0.00372093023255814,0,0,4,0.00788954635108481,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205152","Pedah School","مکتب پده","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205153","Pehrah clinic","کلنیک پهره","YES","YES",137,"YES",137,"OK","NO CHANGE",253,246,153,93,0,0,246,153,93,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205154","Cultural Forum","مجتمع فرهنگی","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205155","Malaki ha new School","مکتب جدید ملکی ها","YES","YES",741,"YES",741,"OK","NO CHANGE",1026,988,453,535,0,0,986,451,535,0,0,-2,-0.00202429149797571,-2,-0.00441501103752759,0,0,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205156","Mahal Khwaja ha School","مکتب محل خواجه ها","YES","YES",1018,"YES",1018,"OK","NO CHANGE",1196,1150,470,680,0,0,1152,471,681,0,0,2,0.00173913043478261,1,0.00212765957446809,1,0.00147058823529412,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205157","Qalla e Naw Mosque","مسجد قلعه نو","YES","YES",1122,"YES",122,"OK","NO CHANGE",1398,1362,629,733,0,0,1364,631,733,0,0,2,0.00146842878120411,2,0.00317965023847377,0,0,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205158","Foshanj School","مکتب  فوشنج","YES","YES",918,"YES",918,"OK","NO CHANGE",1202,1167,577,590,0,0,1161,572,589,0,0,-6,-0.0051413881748072,-5,-0.00866551126516464,-1,-0.00169491525423729,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205159","Amir Ma’awia Primary School","مكتب ابتدايي اميرمعاويه","YES","YES",1157,"YES",1157,"OK","NO CHANGE",1400,1368,644,724,0,0,1368,644,724,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205160","Char Darah School","مکتب چار دره","YES","YES",471,"YES",471,"OK","NO CHANGE",689,668,341,327,0,0,668,341,327,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205161","Abu Mansour Shekeban School","مکتب ابو منصورشکیبان","YES","YES",1218,"YES",1218,"OK","NO CHANGE",1533,1507,753,754,0,0,1504,752,752,0,0,-3,-0.0019907100199071,-1,-0.00132802124833997,-2,-0.0026525198938992,0,NA,0,NA
"32","Hirat","3205","ZENDAJAN","3205162","Shiekh Abu Lais School","مکتب شیخ ابولیث","YES","YES",223,"YES",223,"OK","NO CHANGE",327,310,138,171,1,0,310,138,171,1,0,0,0,0,0,0,0,0,0,0,NA
"32","Hirat","3205","ZENDAJAN","3205163","Jadah Shadah School","مکتب جاده شاده","YES","YES",806,"YES",806,"OK","NO CHANGE",981,925,398,527,0,0,921,396,525,0,0,-4,-0.00432432432432432,-2,-0.0050251256281407,-2,-0.00379506641366224,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206164","Ghoran School","مکتب غوران","YES","YES",438,"YES",438,"OK","NO CHANGE",812,768,383,385,0,0,772,386,386,0,0,4,0.00520833333333333,3,0.00783289817232376,1,0.0025974025974026,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206165","Bokah School","مکتب بوکه","YES","YES",731,"YES",731,"OK","NO CHANGE",1213,1153,617,535,1,0,1152,616,535,1,0,-1,-0.000867302688638335,-1,-0.00162074554294976,0,0,0,0,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206166","Sar Aab School","مکتب سر آب","YES","YES",572,"YES",572,"OK","NO CHANGE",1131,1054,554,499,1,0,1052,552,499,1,0,-2,-0.00189753320683112,-2,-0.0036101083032491,0,0,0,0,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206167","Saleemi School","مکتب سلیمی","YES","YES",941,"YES",765,"OK","NO CHANGE",1391,1323,854,469,0,0,1323,854,469,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206168","Tuneon School","مکتب تونیون","YES","YES",702,"YES",505,"OK","NO CHANGE",1700,1629,1127,482,20,0,1625,1124,481,20,0,-4,-0.00245549416820135,-3,-0.00266193433895297,-1,-0.0020746887966805,0,0,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206169","Turan School","مکتب توران","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206170","Manzil School","مکتب منزل","YES","YES",629,"YES",629,"OK","NO CHANGE",1121,1073,684,389,0,0,1074,685,389,0,0,1,0.000931966449207828,1,0.00146198830409357,0,0,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206171","Deh Shiekh Jame Mosque","مسجد جامع ده شیخ","YES","YES",299,"YES",299,"OK","NO CHANGE",527,476,357,119,0,0,482,357,125,0,0,6,0.0126050420168067,0,0,6,0.0504201680672269,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206172","Gul Mir High School","لیسه گل میر","YES","YES",649,"YES",649,"OK","NO CHANGE",913,890,620,270,0,0,891,621,270,0,0,1,0.00112359550561798,1,0.00161290322580645,0,0,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206173","Shah Abad School","مکتب شاه آباد","YES","YES",1172,"YES",1172,"OK","NO CHANGE",1677,1613,890,721,2,0,1624,891,731,2,0,11,0.00681959082455053,1,0.00112359550561798,10,0.013869625520111,0,0,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206174","Ma’morah School","مکتب معموره","YES","YES",232,"YES",232,"OK","NO CHANGE",384,361,255,106,0,0,358,252,106,0,0,-3,-0.00831024930747922,-3,-0.0117647058823529,0,0,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206175","Goshak Mosque","مسجد گوشک","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206176","Kashak Sairwan Primary School","مکتب ابتدائی کشک سیروان","YES","YES",52,"YES",52,"OK","NO CHANGE",133,119,67,52,0,0,119,67,52,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206177","Dogh Abad Mosque","مسجد دوغ آباد","YES","YES",347,"YES",347,"OK","NO CHANGE",582,543,357,186,0,0,543,357,186,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206178","Markaz Game High School","لیسه مرکز گیم","YES","YES",1123,"YES",1123,"OK","NO CHANGE",2189,2090,1485,603,2,0,2090,1484,604,2,0,0,0,-1,-0.000673400673400673,1,0.00165837479270315,0,0,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206179","Band Abad Secondary School","مکتب متوسطه بند آباد","YES","YES",525,"YES",525,"OK","NO CHANGE",971,892,614,278,0,0,891,614,277,0,0,-1,-0.00112107623318386,0,0,-1,-0.00359712230215827,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206180","Buzyan School","مکتب بزیان","YES","YES",53,"YES",53,"OK","NO CHANGE",148,130,112,18,0,0,128,110,18,0,0,-2,-0.0153846153846154,-2,-0.0178571428571429,0,0,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206181","Peshkan Awal School","مکتب پشکان اول","YES","YES",177,"YES",178,"OK","NO CHANGE",932,865,628,237,0,0,859,622,237,0,0,-6,-0.0069364161849711,-6,-0.00955414012738853,0,0,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206182","Khwajah Mohammad Ustad School","مكتب خواجه محمد استاد","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206183","Borya Baf School","مکتب بوریا باف","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206184","Mar Abad High School","مکتب لیسه مارآباد","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206185","Cheorshi Mosque","مسجد چیورشی","YES","YES",139,"YES",139,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206186","Cheorshi School","مکتب چیورشی","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206187","Dasht Nezan School","مکتب دشت نیزان","YES","YES",259,"YES",198,"OK","NO CHANGE",2028,1981,1560,421,0,0,1981,1560,421,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206188","Taghoon Koh tent","خیمه تاغون کوه","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206189","Taqjah School","مکتب تاقجه","YES","YES",677,"YES",677,"OK","NO CHANGE",1130,1025,538,487,0,0,1009,539,470,0,0,-16,-0.015609756097561,1,0.00185873605947955,-17,-0.0349075975359343,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206190","Karu Mosque","مسجد کارو","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206191","Khesraw School","مسجد خسرو","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3206","PASHTON ZARGHON","3206192","Clinic and Mosque","کلینیک و مسجد","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3207","KUSHK","3207193","Chahar Awlang School","مكتب چهار اولنگ","YES","YES",418,"YES",418,"OK","NO CHANGE",3535,3406,1865,1466,75,0,3411,1870,1466,75,0,5,0.00146799765120376,5,0.00268096514745308,0,0,0,0,0,NA
"32","Hirat","3207","KUSHK","3207194","Qalla Safid Ayubi Mosque","مسجد قلعه سفید ایوبی","YES","YES",316,"YES",316,"OK","NO CHANGE",460,442,273,169,0,0,442,273,169,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3207","KUSHK","3207195","Khwajah Qasim School","مکتب خواجه قاسم","YES","YES",289,"YES",289,"OK","NO CHANGE",478,454,284,168,2,0,453,283,168,2,0,-1,-0.00220264317180617,-1,-0.00352112676056338,0,0,0,0,0,NA
"32","Hirat","3207","KUSHK","3207196","Markaz Keshak Rubat Sangi Girls High School","لیسه دخترانه مرکز کشک رباط سنگی","YES","YES",2650,"YES",2457,"OK","NO CHANGE",1200,1140,566,568,6,0,1136,563,567,6,0,-4,-0.00350877192982456,-3,-0.00530035335689046,-1,-0.00176056338028169,0,0,0,NA
"32","Hirat","3207","KUSHK","3207197","Khwajah Malal School","مكتب خواجه ملال","YES","YES",836,"YES",513,"OK","NO CHANGE",1474,1425,853,571,1,0,1427,857,569,1,0,2,0.00140350877192982,4,0.00468933177022274,-2,-0.00350262697022767,0,0,0,NA
"32","Hirat","3207","KUSHK","3207198","Baghchah School","مکتب باغچه","YES","YES",440,"YES",440,"OK","NO CHANGE",694,651,373,276,2,0,652,374,276,2,0,1,0.00153609831029186,1,0.00268096514745308,0,0,0,0,0,NA
"32","Hirat","3207","KUSHK","3207199","Khalifa Rahmat School","مکتب خلیفه رحمت","YES","NO",NA,"NO",NA,"OK","NO CHANGE",1086,1024,551,473,0,0,1024,551,473,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3207","KUSHK","3207200","Jafar Baig Kawdani School","مکتب جعفر بیک کاودانی","YES","NO",NA,"NO",NA,"OK","NO CHANGE",346,329,197,132,0,0,317,191,126,0,0,-12,-0.0364741641337386,-6,-0.0304568527918782,-6,-0.0454545454545455,0,NA,0,NA
"32","Hirat","3207","KUSHK","3207201","Jafar Baig Khurasani School","مکتب جعفر بیگ خراسانی","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3207","KUSHK","3207202","Khwajah Noor School","مکتب خواجه نور","YES","NO",NA,"NO",NA,"OK","NO CHANGE",1754,1671,916,736,19,0,1679,918,742,19,0,8,0.00478755236385398,2,0.00218340611353712,6,0.00815217391304348,0,0,0,NA
"32","Hirat","3207","KUSHK","3207203","Asadi School","مکتب اسدی","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3207","KUSHK","3207204","Lak Lak Khanah School","مکتب لک لک خانه","YES","NO",NA,"NO",NA,"OK","NO CHANGE",536,508,282,226,0,0,508,282,226,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3207","KUSHK","3207205","Haqabah Asadi School","مكتب حقابه اسدی","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3207","KUSHK","3207206","Karez Khoni School","مکتب کاریزخونی","YES","YES",420,"YES",420,"OK","NO CHANGE",565,521,301,220,0,0,521,301,220,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3207","KUSHK","3207207","Yak Derakht School","مکتب یک درخت","YES","YES",529,"YES",529,"OK","NO CHANGE",668,517,186,331,0,0,517,186,331,0,0,0,0,0,0,0,0,0,NA,0,NA
"32","Hirat","3207","KUSHK","3207208","Sherwayee School","مکتب شیروایی","YES","YES",713,"YES",713,"OK","NO CHANGE",1056,993,550,442,1,0,992,549,442,1,0,-1,-0.00100704934541793,-1,-0.00181818181818182,0,0,0,0,0,NA
"32","Hirat","3207","KUSHK","3207209","Khosh Asyab School","مکتب خوش آسیاب","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
"32","Hirat","3207","KUSHK","3207210","Shaqyee School","مکتب شقیی","NO","NO",NA,"NO",NA,"OK","NO CHANGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA
