"election_date","results_date","election_type","results_status","province_code","province_name_eng","province_name_dari","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","party_name_dari","past_winner","final_winner","male_ps_votes","fem_ps_votes","kuchi_ps_votes","votes"
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",26,"NIMROZ","نيمروز",12223481,27,"Abdul Majid Samim","عبدالمجید صمیم","M","مستقل","NO","NO",18,8,0,26
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",26,"NIMROZ","نيمروز",6370916,30,"Mrs. Shahla Ata","شهلا عطا","F","مستقل","NO","NO",56,29,0,85
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",26,"NIMROZ","نيمروز",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفیسور دوکتور غلام فاروق نجرابی","M","حزب استقلال افغانستان","NO","NO",12,16,0,28
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",26,"NIMROZ","نيمروز",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور زوری","M","مستقل","NO","NO",419,205,0,624
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",26,"NIMROZ","نيمروز",6155279,33,"Mohammad Hashim Tawfiqi","محمد هاشم توفیقی","M","مستقل","NO","NO",33,65,0,98
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",26,"NIMROZ","نيمروز",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",13782,7566,0,21348
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",26,"NIMROZ","نيمروز",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله عبدالله","M","مستقل","NO","NO",3097,1193,0,4290
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",26,"NIMROZ","نيمروز",6371180,38,"Dr. Frozan Fana","داکتر فروزان فنا","F","مستقل","NO","NO",107,20,0,127
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",26,"NIMROZ","نيمروز",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",38,9,0,47
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",26,"NIMROZ","نيمروز",11348474,40,"Hidayat Amin Arsala","هدایت امین ارسلا","M","مستقل","NO","NO",8,14,0,22
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",26,"NIMROZ","نيمروز",7849401,41,"Gul Ahmmad Yama","گل احمد یما","M","مستقل","NO","NO",22,23,0,45
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحیم جان شیرزاد فی سبیل الله","M","مستقل","NO","NO",115,9,5,129
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",44,4,4,52
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",4657143,4,"Eng. Moin-ul-din Ulfati","انجنیر معین الدین الفتی","M","مستقل","NO","NO",43,2,0,45
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6350379,5,"Dr. Habib Mangal","داکتر حبیب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",906,285,19,1210
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبیح الله غازی نورستانی","M","مستقل","NO","NO",29,4,0,33
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",7770491,7,"Sayed Jalal Karim","سید جلال کریم","M","مستقل","NO","NO",39,12,1,52
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6359075,8,"Mirwais Yasini","میرویس یاسینی","M","مستقل","NO","NO",115,7,0,122
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",3907996,9,"Bismillah Shir","بسم الله شیر","M","مستقل","NO","NO",31,5,0,36
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",2287256,10,"Bashir Ahmad Bizhan","بشیر احمد بیژن","M","مستقل","NO","NO",13,6,0,19
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",8894180,11,"Motasim Billah Mazhabi","معتصم بالله مذهبی","M","مستقل","NO","NO",74,6,1,81
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",3428,769,103,4300
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",860263,13,"Abdul Latif Pedram","عبداللطیف پدرام","M","حزب کنگره ملی افغانستان","NO","NO",119,3,0,122
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",3010205,14,"Shahnawaz Tanai","شهنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",1113,185,52,1350
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام راکتی","M","مستقل","NO","NO",338,10,4,352
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6350715,17,"Zia-ul-haq Hafizi","ضیا الحق حافظی","M","مستقل","NO","NO",9,6,0,15
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6189294,18,"Mohammad Akbar Oria","محمد اکبر اوریا","M","مستقل","NO","NO",11,2,0,13
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",977770,20,"Sangin Mohammad Rahmani","سنگین محمد رحمانی","M","مستقل","NO","NO",21,0,0,21
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",3010270,21,"Mahbob-U-lah Koshani","محبوب الله کوشانی","M","حزب آزادگان افغانستان","NO","NO",9,1,0,10
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",3788581,23,"Abdul Hasib Arian","عبدالحسیب آرین","M","مستقل","NO","NO",31,3,0,34
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد ریگی","M","مستقل","NO","NO",21,5,3,29
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",2107,664,3,2774
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",12223481,27,"Abdul Majid Samim","عبدالمجید صمیم","M","مستقل","NO","NO",18,3,1,22
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6370916,30,"Mrs. Shahla Ata","شهلا عطا","F","مستقل","NO","NO",619,72,13,704
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفیسور دوکتور غلام فاروق نجرابی","M","حزب استقلال افغانستان","NO","NO",40,11,0,51
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور زوری","M","مستقل","NO","NO",31,7,0,38
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6155279,33,"Mohammad Hashim Tawfiqi","محمد هاشم توفیقی","M","مستقل","NO","NO",56,8,1,65
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",31262,8584,1777,41623
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله عبدالله","M","مستقل","NO","NO",2276,570,37,2883
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",6371180,38,"Dr. Frozan Fana","داکتر فروزان فنا","F","مستقل","NO","NO",1030,352,67,1449
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",130,6,0,136
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",11348474,40,"Hidayat Amin Arsala","هدایت امین ارسلا","M","مستقل","NO","NO",10,2,1,13
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",27,"HELMAND","ھلمند",7849401,41,"Gul Ahmmad Yama","گل احمد یما","M","مستقل","NO","NO",13,3,0,16
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحیم جان شیرزاد فی سبیل الله","M","مستقل","NO","NO",56,9,0,65
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",25,9,0,34
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",4657143,4,"Eng. Moin-ul-din Ulfati","انجنیر معین الدین الفتی","M","مستقل","NO","NO",16,6,0,22
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6350379,5,"Dr. Habib Mangal","داکتر حبیب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",24,8,0,32
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبیح الله غازی نورستانی","M","مستقل","NO","NO",13,9,0,22
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",7770491,7,"Sayed Jalal Karim","سید جلال کریم","M","مستقل","NO","NO",63,32,0,95
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6359075,8,"Mirwais Yasini","میرویس یاسینی","M","مستقل","NO","NO",596,110,0,706
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",3907996,9,"Bismillah Shir","بسم الله شیر","M","مستقل","NO","NO",13,4,0,17
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",2287256,10,"Bashir Ahmad Bizhan","بشیر احمد بیژن","M","مستقل","NO","NO",7,7,0,14
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",8894180,11,"Motasim Billah Mazhabi","معتصم بالله مذهبی","M","مستقل","NO","NO",85,10,0,95
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",2980,529,0,3509
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",860263,13,"Abdul Latif Pedram","عبداللطیف پدرام","M","حزب کنگره ملی افغانستان","NO","NO",9,7,0,16
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",3010205,14,"Shahnawaz Tanai","شهنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",194,25,0,219
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام راکتی","M","مستقل","NO","NO",245,19,0,264
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6350715,17,"Zia-ul-haq Hafizi","ضیا الحق حافظی","M","مستقل","NO","NO",9,4,0,13
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6189294,18,"Mohammad Akbar Oria","محمد اکبر اوریا","M","مستقل","NO","NO",11,2,0,13
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",977770,20,"Sangin Mohammad Rahmani","سنگین محمد رحمانی","M","مستقل","NO","NO",5,3,0,8
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",3010270,21,"Mahbob-U-lah Koshani","محبوب الله کوشانی","M","حزب آزادگان افغانستان","NO","NO",26,1,0,27
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",3788581,23,"Abdul Hasib Arian","عبدالحسیب آرین","M","مستقل","NO","NO",12,5,0,17
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد ریگی","M","مستقل","NO","NO",18,4,0,22
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",1161,536,0,1697
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",12223481,27,"Abdul Majid Samim","عبدالمجید صمیم","M","مستقل","NO","NO",12,4,0,16
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6370916,30,"Mrs. Shahla Ata","شهلا عطا","F","مستقل","NO","NO",225,33,0,258
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفیسور دوکتور غلام فاروق نجرابی","M","حزب استقلال افغانستان","NO","NO",16,17,0,33
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور زوری","M","مستقل","NO","NO",13,11,0,24
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6155279,33,"Mohammad Hashim Tawfiqi","محمد هاشم توفیقی","M","مستقل","NO","NO",37,10,0,47
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",29622,5742,0,35364
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله عبدالله","M","مستقل","NO","NO",3763,1303,0,5066
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",6371180,38,"Dr. Frozan Fana","داکتر فروزان فنا","F","مستقل","NO","NO",611,302,0,913
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",141,12,0,153
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",11348474,40,"Hidayat Amin Arsala","هدایت امین ارسلا","M","مستقل","NO","NO",24,3,0,27
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",28,"KANDAHAR","کندھار",7849401,41,"Gul Ahmmad Yama","گل احمد یما","M","مستقل","NO","NO",8,3,0,11
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحیم جان شیرزاد فی سبیل الله","M","مستقل","NO","NO",57,6,6,69
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",16,0,0,16
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",4657143,4,"Eng. Moin-ul-din Ulfati","انجنیر معین الدین الفتی","M","مستقل","NO","NO",22,0,1,23
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6350379,5,"Dr. Habib Mangal","داکتر حبیب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",18,3,0,21
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبیح الله غازی نورستانی","M","مستقل","NO","NO",14,0,0,14
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",7770491,7,"Sayed Jalal Karim","سید جلال کریم","M","مستقل","NO","NO",29,2,0,31
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6359075,8,"Mirwais Yasini","میرویس یاسینی","M","مستقل","NO","NO",64,60,0,124
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",3907996,9,"Bismillah Shir","بسم الله شیر","M","مستقل","NO","NO",11,1,4,16
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",2287256,10,"Bashir Ahmad Bizhan","بشیر احمد بیژن","M","مستقل","NO","NO",14,3,1,18
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",8894180,11,"Motasim Billah Mazhabi","معتصم بالله مذهبی","M","مستقل","NO","NO",37,3,0,40
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",1241,66,21,1328
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",860263,13,"Abdul Latif Pedram","عبداللطیف پدرام","M","حزب کنگره ملی افغانستان","NO","NO",19,5,0,24
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",3010205,14,"Shahnawaz Tanai","شهنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",117,17,6,140
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام راکتی","M","مستقل","NO","NO",419,84,16,519
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6350715,17,"Zia-ul-haq Hafizi","ضیا الحق حافظی","M","مستقل","NO","NO",6,0,0,6
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6189294,18,"Mohammad Akbar Oria","محمد اکبر اوریا","M","مستقل","NO","NO",14,4,0,18
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",977770,20,"Sangin Mohammad Rahmani","سنگین محمد رحمانی","M","مستقل","NO","NO",5,0,1,6
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",3010270,21,"Mahbob-U-lah Koshani","محبوب الله کوشانی","M","حزب آزادگان افغانستان","NO","NO",8,0,0,8
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",3788581,23,"Abdul Hasib Arian","عبدالحسیب آرین","M","مستقل","NO","NO",12,2,1,15
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد ریگی","M","مستقل","NO","NO",21,1,2,24
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",135,11,2,148
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",12223481,27,"Abdul Majid Samim","عبدالمجید صمیم","M","مستقل","NO","NO",11,0,0,11
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6370916,30,"Mrs. Shahla Ata","شهلا عطا","F","مستقل","NO","NO",79,5,1,85
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفیسور دوکتور غلام فاروق نجرابی","M","حزب استقلال افغانستان","NO","NO",14,0,0,14
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور زوری","M","مستقل","NO","NO",12,3,1,16
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6155279,33,"Mohammad Hashim Tawfiqi","محمد هاشم توفیقی","M","مستقل","NO","NO",26,4,0,30
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",6219,825,182,7226
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",1004871,37,"Dr. Abdullah Abdullah","داکتر عبد الله عبدالله","M","مستقل","NO","NO",1393,65,34,1492
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",6371180,38,"Dr. Frozan Fana","داکتر فروزان فنا","F","مستقل","NO","NO",138,12,2,152
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",5109208,39,"Abdul Jabar Sabit","عبدالجبار ثابت","M","مستقل","NO","NO",21,3,3,27
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",11348474,40,"Hidayat Amin Arsala","هدایت امین ارسلا","M","مستقل","NO","NO",16,0,1,17
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",29,"ZABUL","زابل",7849401,41,"Gul Ahmmad Yama","گل احمد یما","M","مستقل","NO","NO",10,1,1,12
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",1095147,1,"Haji Rahim Jan Shinzad","الحاج رحیم جان شیرزاد فی سبیل الله","M","مستقل","NO","NO",137,3,0,140
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",6359413,3,"Mohammad Sarwar Ahmadzai","محمد سرور احمدزی","M","مستقل","NO","NO",41,14,1,56
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",4657143,4,"Eng. Moin-ul-din Ulfati","انجنیر معین الدین الفتی","M","مستقل","NO","NO",29,0,1,30
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",6350379,5,"Dr. Habib Mangal","داکتر حبیب منگل","M","حزب نھضت فراگير دموکراسی وترقی افغانستان","NO","NO",22,0,1,23
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",7822442,6,"Zabih-U-llah Ghazi Noristani","ذبیح الله غازی نورستانی","M","مستقل","NO","NO",18,1,0,19
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",7770491,7,"Sayed Jalal Karim","سید جلال کریم","M","مستقل","NO","NO",18,2,0,20
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",6359075,8,"Mirwais Yasini","میرویس یاسینی","M","مستقل","NO","NO",63,1,0,64
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",3907996,9,"Bismillah Shir","بسم الله شیر","M","مستقل","NO","NO",30,2,1,33
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",2287256,10,"Bashir Ahmad Bizhan","بشیر احمد بیژن","M","مستقل","NO","NO",15,1,0,16
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",8894180,11,"Motasim Billah Mazhabi","معتصم بالله مذهبی","M","مستقل","NO","NO",28,1,0,29
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",6359797,12,"Ashraf Ghani Ahmadzai","اشرف غنی احمدزی","M","مستقل","NO","NO",794,74,18,886
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",860263,13,"Abdul Latif Pedram","عبداللطیف پدرام","M","حزب کنگره ملی افغانستان","NO","NO",23,2,0,25
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",3010205,14,"Shahnawaz Tanai","شهنواز تڼی","M","د افغانستان د سولی غورځنګ ګوند","NO","NO",74,6,0,80
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",6189430,16,"Mulla Abdul Salam Rakity","ملا عبد السلام راکتی","M","مستقل","NO","NO",117,5,0,122
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",6350715,17,"Zia-ul-haq Hafizi","ضیا الحق حافظی","M","مستقل","NO","NO",10,0,0,10
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",6189294,18,"Mohammad Akbar Oria","محمد اکبر اوریا","M","مستقل","NO","NO",18,2,0,20
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",977770,20,"Sangin Mohammad Rahmani","سنگین محمد رحمانی","M","مستقل","NO","NO",6,0,0,6
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",3010270,21,"Mahbob-U-lah Koshani","محبوب الله کوشانی","M","حزب آزادگان افغانستان","NO","NO",15,0,0,15
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",3788581,23,"Abdul Hasib Arian","عبدالحسیب آرین","M","مستقل","NO","NO",28,0,2,30
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",6178408,24,"Mulla Ghulam Mohammad Rigi","ملا غلام محمد ریگی","M","مستقل","NO","NO",23,1,0,24
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",997138,25,"Ramazan Bashardost","رمضان بشردوست","M","مستقل","NO","NO",2186,997,2,3185
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",12223481,27,"Abdul Majid Samim","عبدالمجید صمیم","M","مستقل","NO","NO",17,0,0,17
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",6370916,30,"Mrs. Shahla Ata","شهلا عطا","F","مستقل","NO","NO",753,11,6,770
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",6358651,31,"Dr. Ghulam Faroq Nijrabi","پروفیسور دوکتور غلام فاروق نجرابی","M","حزب استقلال افغانستان","NO","NO",21,1,0,22
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",7263746,32,"Alhaj Abdul Ghafor Zori","الحاج عبد الغفور زوری","M","مستقل","NO","NO",25,1,1,27
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",6155279,33,"Mohammad Hashim Tawfiqi","محمد هاشم توفیقی","M","مستقل","NO","NO",48,1,0,49
"2009-08-20","2009-10-21","PRESIDENTIAL","FINAL",30,"UROZGAN","ارزگان",983418,35,"Hamed Karzai","حامد کرزی","M","مستقل","YES","YES",10634,2147,326,13107
