"results_date","results_status","election_type","province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","withdrawn","invalidated","past_winners","prelim_winner","votes"
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",44
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",226
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",16
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",10
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",7
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",19
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",15
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",28
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",20
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",38
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",8
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",361
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",924
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",10
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",25
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",14
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",8
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",5
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",44
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",65
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",5
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",15
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",15
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",220
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",264
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",19
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",56
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3104","QADEES","قادس","3104","QADEES","قادس","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",8
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",77
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",1
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1042-19-10",11,"Gulbedin Hekmatyar","گلبدين حکمتيار","M","NO","NO","NO","NO",24
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1002-17-1",12,"Abdul Latif Pedram","عبداللطيف پدرام","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1007-2-18",15,"Professor Dr. Ghulam Farooq Najrabi","پوهاند پروفيسور دوکتور غلام فاروق نجرابی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1029-4-4",16,"Enayatullah Hafiz","عنايت الله حفيظ","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","31","BADGHIS","3106","JAWAND","جوند","3106","JAWAND","جوند","1058-7-9",17,"Mohammad Hanif Atmar","محمد حنيف اتمر","M","YES","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-01","HERAT NAHIA 01","هرات ناحیه 01","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",35
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-02","HERAT NAHIA 02","هرات ناحیه 02","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",9
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-03","HERAT NAHIA 03","هرات ناحیه 03","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",20
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-04","HERAT NAHIA 04","هرات ناحیه 04","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",16
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-05","HERAT NAHIA 05","هرات ناحیه 05","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",136
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-06","HERAT NAHIA 06","هرات ناحیه 06","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",19
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-07","HERAT NAHIA 07","هرات ناحیه 07","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",27
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-08","HERAT NAHIA 08","هرات ناحیه 08","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",30
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-09","HERAT NAHIA 09","هرات ناحیه 09","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",19
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-10","HERAT NAHIA 10","هرات ناحیه 10","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",7
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-11","HERAT NAHIA 11","هرات ناحیه 11","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",13
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-12","HERAT NAHIA 12","هرات ناحیه 12","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",482
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-13","HERAT NAHIA 13","هرات ناحیه 13","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",1229
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-14","HERAT NAHIA 14","هرات ناحیه 14","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",7
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-15","HERAT NAHIA 15","هرات ناحیه 15","1038-4-12",1,"Rahmatullah Nabil","رحمت الله نبيل","M","NO","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-01","HERAT NAHIA 01","هرات ناحیه 01","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",28
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-02","HERAT NAHIA 02","هرات ناحیه 02","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",13
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-03","HERAT NAHIA 03","هرات ناحیه 03","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",19
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-04","HERAT NAHIA 04","هرات ناحیه 04","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",22
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-05","HERAT NAHIA 05","هرات ناحیه 05","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",43
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-06","HERAT NAHIA 06","هرات ناحیه 06","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",29
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-07","HERAT NAHIA 07","هرات ناحیه 07","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",46
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-08","HERAT NAHIA 08","هرات ناحیه 08","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",37
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-09","HERAT NAHIA 09","هرات ناحیه 09","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",17
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-10","HERAT NAHIA 10","هرات ناحیه 10","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",22
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-11","HERAT NAHIA 11","هرات ناحیه 11","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",25
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-12","HERAT NAHIA 12","هرات ناحیه 12","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",63
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-13","HERAT NAHIA 13","هرات ناحیه 13","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",123
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-14","HERAT NAHIA 14","هرات ناحیه 14","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",10
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-15","HERAT NAHIA 15","هرات ناحیه 15","1044-6-3",2,"Sayed Noorullah Jalili","سيد نورالله جليلی","M","NO","NO","NO","NO",7
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-01","HERAT NAHIA 01","هرات ناحیه 01","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",570
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-02","HERAT NAHIA 02","هرات ناحیه 02","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",259
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-03","HERAT NAHIA 03","هرات ناحیه 03","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",614
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-04","HERAT NAHIA 04","هرات ناحیه 04","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",316
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-05","HERAT NAHIA 05","هرات ناحیه 05","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",1473
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-06","HERAT NAHIA 06","هرات ناحیه 06","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",784
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-07","HERAT NAHIA 07","هرات ناحیه 07","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",961
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-08","HERAT NAHIA 08","هرات ناحیه 08","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",556
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-09","HERAT NAHIA 09","هرات ناحیه 09","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",544
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-10","HERAT NAHIA 10","هرات ناحیه 10","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",353
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-11","HERAT NAHIA 11","هرات ناحیه 11","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",289
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-12","HERAT NAHIA 12","هرات ناحیه 12","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",509
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-13","HERAT NAHIA 13","هرات ناحیه 13","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",236
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-14","HERAT NAHIA 14","هرات ناحیه 14","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",74
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-15","HERAT NAHIA 15","هرات ناحیه 15","1012-32-7",3,"Dr. Faramarz Tamana","دکتور فرامرز تمنا","M","NO","NO","NO","NO",74
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-01","HERAT NAHIA 01","هرات ناحیه 01","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",11
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-02","HERAT NAHIA 02","هرات ناحیه 02","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-03","HERAT NAHIA 03","هرات ناحیه 03","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",6
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-04","HERAT NAHIA 04","هرات ناحیه 04","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",10
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-05","HERAT NAHIA 05","هرات ناحیه 05","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",19
2019-12-22,"PRELIMINARY","PRESIDENTIAL","32","HERAT","3201","HERAT","هرات","3201-06","HERAT NAHIA 06","هرات ناحیه 06","1035-8-11",5,"Ahmad Wali Masood","احمد ولی مسعود","M","NO","NO","NO","NO",13
